time,FLOW,TEMP,SALT
2013-03-21 00:00:00,0.115769459,8.060207547,0
2013-03-22 00:00:00,0.219169759,10.114,0
2013-03-23 00:00:00,0.198075711,8.476666667,0
2013-03-24 00:00:00,0.176981662,6.839333333,0
2013-03-25 00:00:00,0.155887613,5.202,0
2013-03-26 00:00:00,0.122282785,3.793333333,0
2013-03-27 00:00:00,0.138796483,4.688518519,0
2013-03-28 00:00:00,0.155310182,5.583703704,0
2013-03-29 00:00:00,0.171823881,6.478888889,0
2013-03-30 00:00:00,0.188337579,7.374074074,0
2013-03-31 00:00:00,0.204851278,8.269259259,0
2013-04-01 00:00:00,0.221364976,9.164444444,0
2013-04-02 00:00:00,0.237878675,10.05962963,0
2013-04-03 00:00:00,0.254392373,10.95481481,0
2013-04-04 00:00:00,0.270906072,11.85,0
2013-04-05 00:00:00,0.39071376,11.19,0
2013-04-06 00:00:00,0.146404557,8.126666667,0
2013-04-07 00:00:00,0.133861562,8.523333333,0
2013-04-08 00:00:00,0.143929514,8.260555556,0
2013-04-09 00:00:00,0.153997466,7.997777778,0
2013-04-10 00:00:00,0.164065419,7.735,0
2013-04-11 00:00:00,0.162826457,8.158566434,0
2013-04-12 00:00:00,0.161587495,8.582132867,0
2013-04-13 00:00:00,0.160348534,9.005699301,0
2013-04-14 00:00:00,0.159109572,9.429265734,0
2013-04-15 00:00:00,0.157870611,9.852832168,0
2013-04-16 00:00:00,0.156631649,10.2763986,0
2013-04-17 00:00:00,0.155392688,10.69996503,0
2013-04-18 00:00:00,0.154153726,11.12353147,0
2013-04-19 00:00:00,0.152914764,11.5470979,0
2013-04-20 00:00:00,0.151675803,11.97066434,0
2013-04-21 00:00:00,0.150436841,12.39423077,0
2013-04-22 00:00:00,0.14919788,12.8177972,0
2013-04-23 00:00:00,0.147958918,13.24136364,0
2013-04-24 00:00:00,0.159848098,11.8853125,0
2013-04-25 00:00:00,0.154049997,11.83604167,0
2013-04-26 00:00:00,0.14445559,13.3246875,0
2013-04-27 00:00:00,0.155137467,14.45895833,0
2013-04-28 00:00:00,0.119457446,12.44430108,0
2013-04-29 00:00:00,0.096032794,11.99645833,0
2013-04-30 00:00:00,0.097038225,12.68052083,0
2013-05-01 00:00:00,0.097471343,13.34791667,0
2013-05-02 00:00:00,0.092711288,13.04666667,0
2013-05-03 00:00:00,0.09162645,13.29229167,0
2013-05-04 00:00:00,0.091755076,13.66979167,0
2013-05-05 00:00:00,0.090867195,13.63166667,0
2013-05-06 00:00:00,0.09242527,14.01635417,0
2013-05-07 00:00:00,0.093431453,14.53489583,0
2013-05-08 00:00:00,0.09424751,14.95635417,0
2013-05-09 00:00:00,0.094205549,15.01770833,0
2013-05-10 00:00:00,0.093294145,14.80697917,0
2013-05-11 00:00:00,0.092441906,15.15083333,0
2013-05-12 00:00:00,0.092869125,15.51572917,0
2013-05-13 00:00:00,0.093751602,15.80239583,0
2013-05-14 00:00:00,0.092215992,15.92125,0
2013-05-15 00:00:00,0.105294354,15.5625,0
2013-05-16 00:00:00,0.106811287,14.64864583,0
2013-05-17 00:00:00,0.097210328,14.68520833,0
2013-05-18 00:00:00,0.095146487,15.11614583,0
2013-05-19 00:00:00,0.094087413,15.476875,0
2013-05-20 00:00:00,0.093724945,16.1153125,0
2013-05-21 00:00:00,0.094786563,16.83291667,0
2013-05-22 00:00:00,0.093879391,17.1725,0
2013-05-23 00:00:00,0.092695637,16.9240625,0
2013-05-24 00:00:00,0.092103157,16.7678125,0
2013-05-25 00:00:00,0.091929506,17.16572917,0
2013-05-26 00:00:00,0.093485648,17.61875,0
2013-05-27 00:00:00,0.096704363,18.03739583,0
2013-05-28 00:00:00,0.097910398,18.188125,0
2013-05-29 00:00:00,0.096689683,17.88020833,0
2013-05-30 00:00:00,0.097282263,18.09166667,0
2013-05-31 00:00:00,0.097176525,18.08677083,0
2013-06-01 00:00:00,0.096164914,17.88875,0
2013-06-02 00:00:00,0.097443926,18.22666667,0
2013-06-03 00:00:00,0.097939672,18.62977528,0
2013-06-04 00:00:00,0.100360654,19.01958333,0
2013-06-05 00:00:00,0.099082664,19.03822917,0
2013-06-06 00:00:00,0.096754162,18.96666667,0
2013-06-07 00:00:00,0.0953854,19.3865625,0
2013-06-08 00:00:00,0.095082387,19.6675,0
2013-06-09 00:00:00,0.09492078,19.97989583,0
2013-06-10 00:00:00,0.095517404,20.38541667,0
2013-06-11 00:00:00,0.09879966,20.380625,0
2013-06-12 00:00:00,0.098000488,20.28927083,0
2013-06-13 00:00:00,0.095895117,20.54604167,0
2013-06-14 00:00:00,0.09521464,20.51,0
2013-06-15 00:00:00,0.093094945,20.8290625,0
2013-06-16 00:00:00,0.093815045,21.52020833,0
2013-06-17 00:00:00,0.095159954,21.785625,0
2013-06-18 00:00:00,0.095216139,22.02458333,0
2013-06-19 00:00:00,0.094666504,22.1715625,0
2013-06-20 00:00:00,0.09501134,22.13760417,0
2013-06-21 00:00:00,0.094870185,22.12875,0
2013-06-22 00:00:00,0.091606162,22.195,0
2013-06-23 00:00:00,0.089829438,22.24895833,0
2013-06-24 00:00:00,0.092190767,22.891875,0
2013-06-25 00:00:00,0.094379664,23.4425,0
2013-06-26 00:00:00,0.094060251,23.48875,0
2013-06-27 00:00:00,0.094278254,23.67135417,0
2013-06-28 00:00:00,0.09452572,23.63635417,0
2013-06-29 00:00:00,0.094480262,22.91895833,0
2013-06-30 00:00:00,0.094492624,23.41104167,0
2013-07-01 00:00:00,0.094708881,24.05989583,0
2013-07-02 00:00:00,0.095676036,24.41989583,0
2013-07-03 00:00:00,0.109286749,23.51697917,0
2013-07-04 00:00:00,0.099725437,22.74208333,0
2013-07-05 00:00:00,0.095673391,22.486875,0
2013-07-06 00:00:00,0.094791567,22.85239583,0
2013-07-07 00:00:00,0.094983912,23.42989583,0
2013-07-08 00:00:00,0.095073665,23.71875,0
2013-07-09 00:00:00,0.095810718,23.51979167,0
2013-07-10 00:00:00,0.095264895,23.4784375,0
2013-07-11 00:00:00,0.095647659,23.48072917,0
2013-07-12 00:00:00,0.094075781,23.94520833,0
2013-07-13 00:00:00,0.093824707,24.13510417,0
2013-07-14 00:00:00,0.093973586,24.35729167,0
2013-07-15 00:00:00,0.094307134,23.8721875,0
2013-07-16 00:00:00,0.0926648,23.0546875,0
2013-07-17 00:00:00,0.092216706,22.746875,0
2013-07-18 00:00:00,0.091028956,22.89260417,0
2013-07-19 00:00:00,0.0911808,22.80760417,0
2013-07-20 00:00:00,0.091775739,22.831875,0
2013-07-21 00:00:00,0.092266329,23.081875,0
2013-07-22 00:00:00,0.088562453,23.66604167,0
2013-07-23 00:00:00,0.086343128,24.39125,0
2013-07-24 00:00:00,0.091494696,23.85208333,0
2013-07-25 00:00:00,0.096565199,23.18625,0
2013-07-26 00:00:00,0.087333233,24.45052083,0
2013-07-27 00:00:00,0.087057466,24.48020833,0
2013-07-28 00:00:00,0.085886739,23.20760417,0
2013-07-29 00:00:00,0.085387951,22.23958333,0
2013-07-30 00:00:00,0.085481206,22.02333333,0
2013-07-31 00:00:00,0.08599544,22.52635417,0
2013-08-01 00:00:00,0.087159057,22.11239583,0
2013-08-02 00:00:00,0.086615487,21.73625,0
2013-08-03 00:00:00,0.086508273,22.12802083,0
2013-08-04 00:00:00,0.08538557,22.61921348,0
2013-08-05 00:00:00,0.085152815,23.4534375,0
2013-08-06 00:00:00,0.085375037,23.60125,0
2013-08-07 00:00:00,0.084752945,23.76260417,0
2013-08-08 00:00:00,0.085646474,23.335,0
2013-08-09 00:00:00,0.096487515,21.5925,0
2013-08-10 00:00:00,0.09147195,21.2203125,0
2013-08-11 00:00:00,0.097265982,20.9296875,0
2013-08-12 00:00:00,0.116277726,20.33364583,0
2013-08-13 00:00:00,0.096286225,20.591875,0
2013-08-14 00:00:00,0.089849155,20.60333333,0
2013-08-15 00:00:00,0.088967457,21.21458333,0
2013-08-16 00:00:00,0.088392316,21.39114583,0
2013-08-17 00:00:00,0.088602991,21.91864583,0
2013-08-18 00:00:00,0.08992194,22.05614583,0
2013-08-19 00:00:00,0.088810723,22.2090625,0
2013-08-20 00:00:00,0.085894634,22.72208333,0
2013-08-21 00:00:00,0.085372425,23.30604167,0
2013-08-22 00:00:00,0.082340786,23.12635417,0
2013-08-23 00:00:00,0.077298062,22.95479167,0
2013-08-24 00:00:00,0.099375352,21.74645833,0
2013-08-25 00:00:00,0.090317773,21.603125,0
2013-08-26 00:00:00,0.086088764,21.83145833,0
2013-08-27 00:00:00,0.083295442,22.34447917,0
2013-08-28 00:00:00,0.074814451,23.1965625,0
2013-08-29 00:00:00,0.05262225,22.14916667,0
2013-08-30 00:00:00,0.049678486,23.13552083,0
2013-08-31 00:00:00,0.047162685,23.6165625,0
2013-09-01 00:00:00,0.044903742,23.87875,0
2013-09-02 00:00:00,0.044408294,23.97104167,0
2013-09-03 00:00:00,0.045845935,23.55208333,0
2013-09-04 00:00:00,0.046502328,23.5696875,0
2013-09-05 00:00:00,0.046291868,23.49885417,0
2013-09-06 00:00:00,0.046831117,23.59479167,0
2013-09-07 00:00:00,0.046491256,22.633125,0
2013-09-08 00:00:00,0.045261739,21.42427083,0
2013-09-09 00:00:00,0.044413686,21.14583333,0
2013-09-10 00:00:00,0.043575506,21.38072917,0
2013-09-11 00:00:00,0.04334781,21.78052083,0
2013-09-12 00:00:00,0.044213463,21.4609375,0
2013-09-13 00:00:00,0.044390361,20.34447917,0
2013-09-14 00:00:00,0.041371387,19.0378125,0
2013-09-15 00:00:00,0.041105776,19.42677083,0
2013-09-16 00:00:00,0.040197905,19.82864583,0
2013-09-17 00:00:00,0.038694058,18.99270833,0
2013-09-18 00:00:00,0.035352853,19.11229167,0
2013-09-19 00:00:00,0.034513654,18.89520833,0
2013-09-20 00:00:00,0.03343335,18.9521875,0
2013-09-21 00:00:00,0.031319809,19.34302083,0
2013-09-22 00:00:00,0.028321912,18.05333333,0
2013-09-23 00:00:00,0.026703846,16.61833333,0
2013-09-24 00:00:00,0.026343506,16.61041667,0
2013-09-25 00:00:00,0.025927034,17.640625,0
2013-09-26 00:00:00,0.02499453,18.02958333,0
2013-09-27 00:00:00,0.024594506,17.6215625,0
2013-09-28 00:00:00,0.023775347,17.631875,0
2013-09-29 00:00:00,0.023603429,18.13625,0
2013-09-30 00:00:00,0.023878674,18.3153125,0
2013-10-01 00:00:00,0.023003643,18.42572917,0
2013-10-02 00:00:00,0.022649396,18.67239583,0
2013-10-03 00:00:00,0.023040747,18.86260417,0
2013-10-04 00:00:00,0.022773876,16.06150538,0
2013-10-05 00:00:00,0.021600016,13.779375,0
2013-10-06 00:00:00,0.02080719,14.47510417,0
2013-10-07 00:00:00,0.024167923,15.504375,0
2013-10-08 00:00:00,0.02846083,16.17104167,0
2013-10-09 00:00:00,0.025440408,15.64822917,0
2013-10-10 00:00:00,0.02452679,16.2240625,0
2013-10-11 00:00:00,0.025030609,16.4053125,0
2013-10-12 00:00:00,0.030516051,15.028125,0
2013-10-13 00:00:00,0.03152028,15.47010417,0
2013-10-14 00:00:00,0.034191212,17.11895833,0
2013-10-15 00:00:00,0.053236725,16.57739583,0
2013-10-16 00:00:00,0.042904875,15.57729167,0
2013-10-17 00:00:00,0.039207074,15.56083333,0
2013-10-18 00:00:00,0.037223253,15.364375,0
2013-10-19 00:00:00,0.036435398,13.70677083,0
2013-10-20 00:00:00,0.035163766,13.79302083,0
2013-10-21 00:00:00,0.031442833,14.0240625,0
2013-10-22 00:00:00,0.030209736,12.783125,0
2013-10-23 00:00:00,0.026779314,12.18375,0
2013-10-24 00:00:00,0.020861487,12.18635417,0
2013-10-25 00:00:00,0.020143723,12.41354167,0
2013-10-26 00:00:00,0.015844269,12.90083333,0
2013-10-27 00:00:00,0.008978991,12.40895833,0
2013-10-28 00:00:00,0.008188013,13.8734375,0
2013-10-29 00:00:00,0.006578833,13.83625,0
2013-10-30 00:00:00,0.005811804,11.4784375,0
2013-10-31 00:00:00,0.006134263,10.13458333,0
2013-11-01 00:00:00,0.00964503,9.594166667,0
2013-11-02 00:00:00,0.006037421,7.489270833,0
2013-11-03 00:00:00,0.005175377,7.9390625,0
2013-11-04 00:00:00,0.005010359,9.940104167,0
2013-11-05 00:00:00,0.004712985,11.14302083,0
2013-11-06 00:00:00,0.005140589,11.68604167,0
2013-11-07 00:00:00,0.004954559,9.294166667,0
2013-11-08 00:00:00,0.005413033,7.6971875,0
2013-11-09 00:00:00,0.005497351,8.73,0
2013-11-10 00:00:00,0.005496663,8.990833333,0
2013-11-11 00:00:00,0.005440648,9.386354167,0
2013-11-12 00:00:00,0.005312723,10.12260417,0
2013-11-13 00:00:00,0.004891253,8.494791667,0
2013-11-14 00:00:00,0.005675487,5.2659375,0
2013-11-15 00:00:00,0.005465213,3.790729167,0
2013-11-16 00:00:00,0.005080112,5.318333333,0
2013-11-17 00:00:00,0.009198332,6.330625,0
2013-11-18 00:00:00,0.007594129,2.660104167,0
2013-11-19 00:00:00,0.006341815,1.708854167,0
2013-11-20 00:00:00,0.005927761,3.343229167,0
2013-11-21 00:00:00,0.006374699,2.803229167,0
2013-11-22 00:00:00,0.006403379,2.822395833,0
2013-11-23 00:00:00,0.008143686,4.743125,0
2013-11-24 00:00:00,0.012417587,8.758958333,0
2013-11-25 00:00:00,0.007827556,8.379166667,0
2013-11-26 00:00:00,0.02189544,6.574791667,0
2013-11-27 00:00:00,0.015085493,5.937395833,0
2013-11-28 00:00:00,0.011103443,4.231041667,0
2013-11-29 00:00:00,0.008993968,4.385729167,0
2013-11-30 00:00:00,0.007862014,5.888958333,0
2013-12-01 00:00:00,0.007121302,8.055625,0
2013-12-02 00:00:00,0.013412939,7.26375,0
2013-12-03 00:00:00,0.011614989,7.238125,0
2013-12-04 00:00:00,0.010500413,6.811145833,0
2013-12-05 00:00:00,0.011052124,6.448645833,0
2013-12-06 00:00:00,0.0112903,7.4625,0
2013-12-07 00:00:00,0.011661784,6.205729167,0
2013-12-08 00:00:00,0.011257306,4.623020833,0
2013-12-09 00:00:00,0.011938207,5.431145833,0
2013-12-10 00:00:00,0.011789023,4.771612903,0
2013-12-11 00:00:00,0.012120377,3.103854167,0
2013-12-12 00:00:00,0.011578665,3.704479167,0
2013-12-13 00:00:00,0.01129419,4.1665625,0
2013-12-14 00:00:00,0.012263808,4.375833333,0
2013-12-15 00:00:00,0.01102383,4.611666667,0
2013-12-16 00:00:00,0.010568115,5.818229167,0
2013-12-17 00:00:00,0.010027161,6.12325,0
2013-12-18 00:00:00,0.014738949,4.68745098,0
2013-12-19 00:00:00,0.015223275,3.819166667,0
2013-12-20 00:00:00,0.014893104,3.663958333,0
2013-12-21 00:00:00,0.014435789,4.569583333,0
2013-12-22 00:00:00,0.015458782,4.4721875,0
2013-12-23 00:00:00,0.016179019,5.319166667,0
2013-12-24 00:00:00,0.0226451,6.6328125,0
2013-12-25 00:00:00,0.022335989,6.158854167,0
2013-12-26 00:00:00,0.020852528,4.890833333,0
2013-12-27 00:00:00,0.020020689,5.745104167,0
2013-12-28 00:00:00,0.019474945,6.9703125,0
2013-12-29 00:00:00,0.021431371,6.439479167,0
2013-12-30 00:00:00,0.031585835,4.8253125,0
2013-12-31 00:00:00,0.089113211,3.803020833,0
