DateTime,Baseline_CO2,Plus2_CO2,Plus4_CO2,Plus6_CO2
2013-12-13,-0.0309988742619888,-0.0307209157418347,-0.0304623122420763,-0.0302308934678206
2013-12-14,-0.0812190504391614,-0.0804647532640411,-0.0797738512212834,-0.0791474734349508
2013-12-15,-0.0422146011088852,-0.0417999552600678,-0.0414312194721137,-0.0410982303141904
2013-12-16,-0.0301313306741022,-0.029834983639821,-0.0295632995458345,-0.0293189909464209
2013-12-17,0,-0.0829969489984392,-0.0822298153810255,-0.0815332862048306
2013-12-18,0,-0.0290928451407188,-0.0288179213043329,-0.0285698232781594
2013-12-19,0,-0.0105051979148248,-0.0104029990408145,-0.0103119882384645
2013-12-20,0,-0.0184194996214142,-0.0182403274972865,-0.0180813209854623
2013-12-21,0,-0.00926646578889837,-0.00917724251335305,-0.00909665372574863
2013-12-22,0,-0.0108855805800727,-0.0107817356883788,-0.0106879077516077
2013-12-23,0,-0.0433444776056433,-0.0429350281145697,-0.0425649728967906
2013-12-24,0,-0.0289659478166689,-0.0286931466390744,-0.0284483344783501
2013-12-25,0,-0.0688670105004699,-0.0682152172440305,-0.0676243366047377
2013-12-26,0,-0.00144982198715457,-0.00143391283398938,-0.00142079334954887
2013-12-27,0,-0.0171036070255522,-0.0169354917538714,-0.0167823748024243
2013-12-28,0,-0.0222915001071089,-0.0220696859621575,-0.0218688325854065
2013-12-29,0,-0.0159854783030954,-0.0158257991799388,-0.0156801313076691
2013-12-30,0,-0.0161730101999787,-0.0160106998370715,-0.0158636699040133
2013-12-31,0,0,-0.0771539782118743,-0.0764401515479041
2014-01-01,0,0,-0.0151505240509267,-0.0150082060967269
