DateTime,Baseline_CH4,Plus2_CH4,Plus4_CH4,Plus6_CH4
2013-12-11,-0.00158461097529756,-0.00160216179044309,-0.00170458689235877,-0.00175270374799375
2013-12-12,-0.00150546481749254,-0.00147974719839339,-0.00153315921816358,-0.00156708522735088
2013-12-13,-0.00191521422016196,-0.00194323656104059,-0.00201605620513237,-0.00208466159425647
2013-12-14,-0.00245990306987617,-0.00250735873965504,-0.00246138938899285,-0.00251634920195671
2013-12-15,-0.00296260175351185,-0.00321500397804551,-0.0033011708241036,-0.00338389400955936
2013-12-16,-0.00109102205399906,-0.00111796886291758,-0.00118381996410057,-0.00120031139963876
2013-12-17,0,-0.00252029530954851,-0.00245329675106115,-0.00248699899260483
2013-12-18,0,-0.00154406371937289,-0.00159208513806408,-0.00161751669223917
2013-12-19,0,-0.00100926151085072,-0.00108402655286482,-0.00114392963990214
2013-12-20,0,-0.0011631596628262,-0.00120316563357856,-0.00115610049165184
2013-12-21,0,-0.000682088479293017,-0.000692027697824695,-0.000710982387430883
2013-12-22,0,-0.000905475297369176,-0.000946502288663855,-0.00099350280789884
2013-12-23,0,-0.00226664333730037,-0.00233842351947265,-0.00243892272836433
2013-12-24,0,-0.00233309329148981,-0.00261397450001621,-0.00272025753933855
2013-12-25,0,-0.00294764669680025,-0.00258252188843725,-0.00254496081457096
2013-12-26,0,-8.60905671772071e-05,-0.000102286289496621,-0.000104846763968423
2013-12-27,0,-0.000814287866438023,-0.000831303184659459,-0.000862790737262704
2013-12-28,0,-0.00123990153145851,-0.00125789949714236,-0.00128784154552034
2013-12-29,0,-0.000952339114495532,-0.000914644207143346,-0.000947263883290879
2013-12-30,0,-0.00125861365716593,-0.00127044295264871,-0.00131880835509211
2013-12-31,0,0,-0.00180189182727573,-0.00182555277461961
2014-01-01,0,0,-0.00121561158565799,-0.00125166811508854
