time,Volume,Vol Snow,Vol Black Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Snowfall,Lake Level,Surface Area,Black Ice,Snow Height,Snow Density,White Ice,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,H_s,L,T,LakeNumber,Max dT/dz,CD
2000-05-30 24:00:00,3687572234.908436,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-380156.454968,    0.000000,    0.000000,   39.853940,160855101.130920,    0.000000,    0.000000,    0.000000,    0.000000,    0.063049,   25.732615,   15.003376,   25.732615,4413911724693518.000000,-932523784035685.000000,140565699897218.310000,-1017255153861862.600000,    0.000000,  100.000000,    0.052164,    1.370582,    0.936932,  445.261384,    0.503668,-9999.000000
2000-05-31 24:00:00,3686658998.814689,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-909232.087341,    0.000000,    0.000000,   39.848288,160849486.214010,    0.000000,    0.000000,    0.000000,    0.000000,    0.062869,   25.335567,   14.979323,   25.335567,4512409877992627.000000,-2230346310247309.700000,401424757433724.500000,-886480533424010.370000,    0.000000,  100.000000,    0.073803,    1.900815,    1.103381,  333.515610,    0.503668,-9999.000000
2000-06-01 24:00:00,3686233555.888308,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-423566.504134,    0.000000,    0.000000,   39.845654,160846870.431851,    0.000000,    0.000000,    0.000000,    0.000000,    0.062694,   25.602598,   14.947974,   25.602598,4474570098214403.500000,-1039008634641246.500000,190235377316343.060000,-1201198262253539.000000,    0.000000,  100.000000,    0.060352,    1.571678,    1.003315,  422.557456,    0.503668,-9999.000000
2000-06-02 24:00:00,3685554895.303821,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-675653.226613,    0.000000,    0.000000,   39.841454,160842697.772866,    0.000000,    0.000000,    0.000000,    0.000000,    0.062524,   25.638802,   14.936619,   25.638802,4440889358688672.500000,-1657377364880740.200000,163711283340308.810000,-1238310935433242.200000,    0.000000,  100.000000,    0.316496,    7.644486,    2.212736,   42.648038,    0.503668,-9999.000000
2000-06-03 24:00:00,3684890334.258377,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-661599.140398,    0.000000,    0.000000,   39.837340,160838611.803119,    0.000000,    0.000000,    0.000000,    0.000000,    0.062359,   25.723497,   14.917206,   25.723497,4384539913615810.000000,-1622902691395475.000000,63368865372821.641000,-1370589157951141.000000,    0.000000,  100.000000,    0.002618,    0.082257,    0.229532,11913.582620,    0.503668,-9999.000000
2000-06-04 24:00:00,3684048758.912883,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-837800.605736,    0.000000,    0.000000,   39.832131,160833437.483279,    0.000000,    0.000000,    0.000000,    0.000000,    0.062199,   25.708330,   14.902440,   25.708330,4421436911862570.500000,-2055124885869571.300000,90372524775415.141000,-1359493522192949.200000,    0.000000,  100.000000,    0.081140,    2.079912,    1.154192,  309.597396,    0.328205,-9999.000000
2000-06-05 24:00:00,3683240712.512096,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-804396.733599,    0.000000,    0.000000,   39.827130,160828469.311926,    0.000000,    0.000000,    0.000000,    0.000000,    0.062045,   25.750628,   14.907178,   25.750628,4641560444629225.000000,-1973185187518776.500000,212920138056074.530000,-1310355916207003.700000,    0.000000,  100.000000,    0.078391,    2.012825,    1.135425,  328.615663,    0.352449,-9999.000000
2000-06-06 24:00:00,3682419548.798718,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-817429.326161,    0.000000,    0.000000,   39.822047,160823420.490432,    0.000000,    0.000000,    0.000000,    0.000000,    0.061896,   25.758132,   14.911336,   25.758132,4617113140292734.000000,-2005154137073410.500000,48034436659234.750000,-1438066324844826.200000,    0.000000,  100.000000,    0.150388,    3.758110,    1.551459,  139.256436,    0.305800,-9999.000000
2000-06-07 24:00:00,3681639181.572485,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-776794.587972,    0.000000,    0.000000,   39.817217,160818622.500991,    0.000000,    0.000000,    0.000000,    0.000000,    0.061753,   25.856255,   14.907935,   25.856255,4650381284299261.000000,-1905477124294280.700000,108822008013490.140000,-1427258776574163.700000,    0.000000,  100.000000,    0.098993,    2.514727,    1.269115,  247.760700,    0.326378,-9999.000000
2000-06-08 24:00:00,3680961678.874613,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-674381.952609,    0.000000,    0.000000,   39.813024,160814456.961127,    0.000000,    0.000000,    0.000000,    0.000000,    0.061614,   26.029681,   14.907682,   26.029681,4394147697464877.500000,-1654258929749038.500000,172325060257100.220000,-1315642284259770.500000,    0.000000,  100.000000,    0.350556,    8.415960,    2.321706,   38.321185,    0.326378,-9999.000000
2000-06-09 24:00:00,3680383398.397062,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-575603.011707,    0.000000,    0.000000,   39.809444,160810901.476566,    0.000000,    0.000000,    0.000000,    0.000000,    0.061482,   26.254492,   14.904822,   26.254492,4489718081214731.500000,-1411954187716394.500000,329681503067480.690000,-1090288748501248.700000,    0.000000,  100.000000,    0.052553,    1.380155,    0.940198,  538.783691,    0.326378,-9999.000000
2000-06-10 24:00:00,3679702717.322303,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-677513.239472,    0.000000,    0.000000,   39.805231,160806716.394851,    0.000000,    0.000000,    0.000000,    0.000000,    0.061354,   26.441153,   14.935450,   26.441153,4546166346258780.000000,-1661939976424908.500000,359357016671825.750000,-1090122840835135.000000,    0.000000,  100.000000,    0.010019,    0.296916,    0.436086, 3226.350593,    0.326378,-9999.000000
2000-06-11 24:00:00,3679101662.806097,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-598242.701834,    0.000000,    0.000000,   39.801511,160803020.886987,    0.000000,    0.000000,    0.000000,    0.000000,    0.061232,   26.647592,   14.910540,   26.647592,4573351030085814.000000,-1467489347599070.000000,186299377284165.870000,-1128789308604880.500000,    0.000000,  100.000000,    0.008385,    0.251257,    0.401157, 3850.245374,    0.326378,-9999.000000
2000-06-12 24:00:00,3678468404.750500,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-631007.579846,    0.000000,    0.000000,   39.797587,160799118.343763,    0.000000,    0.000000,    0.000000,    0.000000,    0.061116,   26.824697,   14.886831,   26.824697,4506769859153128.000000,-1547861593362972.500000,341875572569337.370000,-973763044916851.370000,    0.000000,  100.000000,    0.155007,    3.869036,    1.574189,  131.200841,    0.326378,-9999.000000
2000-06-13 24:00:00,3677998357.641058,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-468705.230305,    0.000000,    0.000000,   39.794672,160796217.404858,    0.000000,    0.000000,    0.000000,    0.000000,    0.061006,   27.199980,   14.855268,   27.199980,4479529634786249.000000,-1149733929939112.000000,147112862000471.500000,-931994245113313.000000,    0.000000,  100.000000,    0.027094,    0.746035,    0.691250, 1101.950146,    0.326378,-9999.000000
2000-06-14 24:00:00,3677233558.004290,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-762598.475648,    0.000000,    0.000000,   39.789929,160791497.373663,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,   27.473338,   14.826082,   27.473338,4629623715076230.000000,-1870654060763611.700000,329992738033295.690000,-749462720328203.370000,    0.000000,  100.000000,    0.049116,    1.295496,    0.910906,  557.000336,    0.326378,-9999.000000
2000-06-15 24:00:00,3676464679.828662,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-766642.720558,    0.000000,    0.000000,   39.785161,160786752.171389,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,   27.716538,   14.798386,   27.716538,4503745562361089.000000,-1880574593529269.000000,261569889651796.280000,-911247432304715.370000,    0.000000,  100.000000,    0.005378,    0.164941,    0.325027, 5706.063008,    0.326378,-9999.000000
2000-06-16 24:00:00,3675798685.662057,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-664039.140652,    0.000000,    0.000000,   39.781031,160782641.927227,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,   27.853165,   14.776559,   27.853165,4475227617625637.000000,-1628888012018223.000000,272659676094710.940000,-998410891477417.870000,    0.000000,  100.000000,    0.224000,    5.507016,    1.878078,   73.086548,    0.326378,-9999.000000
2000-06-17 24:00:00,3675164808.277822,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-632000.969335,    0.000000,    0.000000,   39.777100,160778729.894736,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,   28.034148,   14.753915,   28.034148,4494457325910857.500000,-1550298377779345.500000,230594183430440.940000,-1053352384224907.700000,    0.000000,  100.000000,    0.026762,    0.737603,    0.687332, 1106.090911,    0.326378,-9999.000000
2000-06-18 24:00:00,3674250593.755172,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-911481.443554,    0.000000,    0.000000,   39.771431,160773087.735850,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,   28.076380,   14.735578,   28.076380,4620974254198907.000000,-2235863981037439.500000,230853767586314.440000,-1116646617278502.100000,    0.000000,  100.000000,    0.049551,    1.306211,    0.914665,  561.728467,    0.326378,-9999.000000
2000-06-19 24:00:00,3673362439.005688,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-885468.746123,    0.000000,    0.000000,   39.765923,160767606.407247,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,   28.140561,   14.718873,   28.140561,4408680807580086.500000,-2172054834238571.000000,72738005925939.687000,-1258661563747746.000000,    0.000000,  100.000000,    0.030404,    0.829820,    0.729033,  983.121739,    0.326378,-9999.000000
2000-06-20 24:00:00,3672695645.744532,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-664756.810506,    0.000000,    0.000000,   39.761788,160763491.231399,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,   28.213840,   14.693788,   28.213840,4231000271536384.000000,-1630648456170643.700000,32909003684911.758000,-1317894685815138.000000,    0.000000,  100.000000,    0.018828,    0.533264,    0.584422, 1656.008272,    0.326378,-9999.000000
2000-06-21 24:00:00,3671938634.931125,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-754678.338794,    0.000000,    0.000000,   39.757094,160758819.269642,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,   28.384040,   14.669009,   28.384040,4619054196556655.000000,-1851225965061102.000000,76025569419061.656000,-1263254634084824.700000,    0.000000,  100.000000,    0.022101,    0.618230,    0.629261, 1390.867676,    0.326378,-9999.000000
2000-06-22 24:00:00,3671299732.175569,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-636917.111081,    0.000000,    0.000000,   39.753132,160754876.222610,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,   28.670935,   14.643045,   28.670935,4549925648332321.000000,-1562357673482533.000000,13867547977380.768000,-1289627542423833.500000,    0.000000,  100.000000,    0.032787,    0.889784,    0.754915,  884.931240,    0.326378,-9999.000000
2000-06-23 24:00:00,3670157257.027250,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1138885.814138,    0.000000,    0.000000,   39.746047,160747825.332310,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,   28.562639,   14.633506,   28.562639,4690119096986068.000000,-2793686902080387.500000,86141769727585.484000,-1295405945329744.500000,    0.000000,  100.000000,    0.270165,    6.581458,    2.053130,   56.629204,    0.326378,-9999.000000
2000-06-24 24:00:00,3669326342.462159,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-828272.476066,    0.000000,    0.000000,   39.740895,160742697.266762,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,   28.617005,   14.622908,   28.617005,4553097555848198.000000,-2031752383789714.700000,153493814092645.410000,-1193643729289201.000000,    0.000000,  100.000000,    0.189315,    4.688195,    1.732839,   98.167834,    0.326378,-9999.000000
2000-06-25 24:00:00,3668375095.631488,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-948189.949916,    0.000000,    0.000000,   39.734996,160736826.559586,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,   28.737244,   14.622185,   28.737244,4528276971100118.000000,-2325909947144140.500000,203807151848359.750000,-1187192354690225.000000,    0.000000,  100.000000,    0.093736,    2.386768,    1.236404,  260.516813,    0.326378,-9999.000000
2000-06-26 24:00:00,3667525241.676350,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-847093.368089,    0.000000,    0.000000,   39.729725,160731581.607853,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,   28.747995,   14.618590,   28.747995,4319867844682346.500000,-2077920031921359.500000,152599394174812.720000,-1210297928141025.500000,    0.000000,  100.000000,    0.131480,    3.302277,    1.454327,  167.064602,    0.326378,-9999.000000
2000-06-27 24:00:00,3666806463.558753,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-716421.636794,    0.000000,    0.000000,   39.725268,160727145.602689,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,   28.761924,   14.620653,   28.761924,4185614393890347.500000,-1757382275056460.700000,117814635143762.390000,-1228267102239557.200000,    0.000000,  100.000000,    0.079764,    2.046288,    1.144824,  329.327905,    0.326378,-9999.000000
2000-06-28 24:00:00,3666233651.880799,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-570919.424534,    0.000000,    0.000000,   39.721716,160723610.442813,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,   28.939079,   14.604853,   28.939079,4214513420335014.000000,-1400465348382472.000000,106784180381448.970000,-1186467368873593.000000,    0.000000,  100.000000,    0.016671,    0.476563,    0.552479, 1943.562582,    0.298548,-9999.000000
2000-06-29 24:00:00,3665441768.289987,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-789247.180829,    0.000000,    0.000000,   39.716805,160718723.260507,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,   29.335872,   14.583444,   29.335872,4529497138163473.000000,-1936023334573941.000000,125971620170194.190000,-1169787957969216.000000,    0.000000,  100.000000,    0.042353,    1.128289,    0.850091,  673.353354,    0.298548,-9999.000000
2000-06-30 24:00:00,3664708166.162146,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-731138.290033,    0.000000,    0.000000,   39.712256,160714195.767603,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,   29.313996,   14.562333,   29.313996,4299746441787682.500000,-1793482225450007.000000,60373683208672.883000,-1232747434799834.500000,    0.000000,  100.000000,    0.054617,    1.430882,    0.957320,  512.775748,    0.298548,-9999.000000
2000-07-01 24:00:00,3663970670.463700,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-734997.889437,    0.000000,    0.000000,   39.707683,160709644.245170,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,   29.352908,   14.544609,   29.352908,4256510863436293.000000,-1802949822788125.500000,55681069985517.859000,-1199427391013509.000000,    0.000000,  100.000000,    0.193576,    4.789191,    1.751405,   96.273140,    0.298548,-9999.000000
2000-07-02 24:00:00,3663378110.172309,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-590538.164760,    0.000000,    0.000000,   39.704008,160705987.204912,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,   29.592981,   14.524692,   29.592981,4176646630963786.000000,-1448590118157404.000000,87824157029307.344000,-1039525254202077.400000,    0.000000,  100.000000,    0.270048,    6.578543,    2.052675,   57.374217,    0.298548,-9999.000000
2000-07-03 24:00:00,3662939124.582403,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-437478.837319,    0.000000,    0.000000,   39.701286,160703277.965028,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,   29.972476,   14.502744,   29.972476,4100273383439649.000000,-1073135587944085.100000,97024039599022.859000,-961056238939342.000000,    0.000000,  100.000000,    0.125203,    3.150490,    1.420511,  172.106118,    0.298548,-9999.000000
2000-07-04 24:00:00,3662173868.233413,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-763658.427225,    0.000000,    0.000000,   39.696534,160698542.080311,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,   30.166950,   14.486564,   30.166950,4110983607965553.500000,-1873254121983539.500000,154846827791911.440000,-935864360991291.750000,    0.000000,  100.000000,    0.336444,    8.096279,    2.277184,   38.898853,    0.298548,-9999.000000
2000-07-05 24:00:00,3661073663.016230,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1098427.942857,    0.000000,    0.000000,   39.689698,160691726.357039,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,   30.082224,   14.482062,   30.082224,4521776029684162.000000,-2694443743829265.000000,212844218749268.660000,-1047591367833863.100000,    0.000000,  100.000000,    0.062875,    1.633482,    1.022851,  426.709917,    0.326378,-9999.000000
2000-07-06 24:00:00,3660359411.692383,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-713072.177833,    0.000000,    0.000000,   39.685261,160687301.601280,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,   30.237506,   14.467066,   30.237506,4304007537062702.000000,-1749166052223745.500000,125866939380038.160000,-1050033380988838.600000,    0.000000,  100.000000,    0.011385,    0.334531,    0.462885, 2785.021038,    0.326378,-9999.000000
2000-07-07 24:00:00,3659956074.771772,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-402662.278071,    0.000000,    0.000000,   39.682755,160684802.946672,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,   30.556808,   14.447669,   30.556808,4270759355005036.500000,-987730568107703.120000,109909005675192.580000,-962128693501919.500000,    0.000000,  100.000000,    0.016587,    0.474346,    0.551192, 1863.451975,    0.326378,-9999.000000
2000-07-08 24:00:00,3659145653.234887,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-809047.511425,    0.000000,    0.000000,   39.677720,160679782.420643,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,   30.650467,   14.431642,   30.650467,4362252050767592.500000,-1984593545524423.200000,212458331323094.440000,-834445265709362.000000,    0.000000,  100.000000,    0.316748,    7.649079,    2.213400,   43.933004,    0.326378,-9999.000000
2000-07-09 24:00:00,3658299971.139262,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-844221.167144,    0.000000,    0.000000,   39.672466,160674543.456994,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,   30.620378,   14.431087,   30.620378,4107627015532153.000000,-2070874523003255.700000,173049926936884.910000,-989884747305438.500000,    0.000000,  100.000000,    0.220136,    5.415891,    1.862475,   78.614360,    0.326378,-9999.000000
2000-07-10 24:00:00,3657209340.963867,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1088706.323584,    0.000000,    0.000000,   39.665690,160667787.050687,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,   30.634540,   14.427851,   30.634540,4223699376843406.500000,-2670596611751052.500000,215969830096233.780000,-969913507388454.500000,    0.000000,  100.000000,    0.044627,    1.184604,    0.871048,  657.068689,    0.326378,-9999.000000
2000-07-11 24:00:00,3656139923.629654,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1067486.249890,    0.000000,    0.000000,   39.659046,160661162.057005,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,   30.620756,   14.436530,   30.620756,4376047237380041.500000,-2618543770979053.500000,181417710393021.530000,-1086404160650042.000000,    0.000000,  100.000000,    0.118103,    2.978525,    1.381198,  195.871641,    0.326378,-9999.000000
2000-07-12 24:00:00,3655404516.832130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-734052.792408,    0.000000,    0.000000,   39.654477,160656606.244011,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,   30.684655,   14.436572,   30.684655,3761138075987803.000000,-1800631499776492.000000,115295843161438.530000,-1075168190077522.600000,    0.000000,  100.000000,    0.124451,    3.132248,    1.416392,  182.868330,    0.326378,-9999.000000
2000-07-13 24:00:00,3654652436.424398,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-750674.262214,    0.000000,    0.000000,   39.649804,160651947.138730,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,   30.757615,   14.436352,   30.757615,4176505746783641.500000,-1841403965209850.700000,157222695031972.500000,-1019768707728382.700000,    0.000000,  100.000000,    0.079791,    2.046919,    1.145001,  331.290602,    0.428924,-9999.000000
2000-07-14 24:00:00,3653686064.582194,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-964533.523587,    0.000000,    0.000000,   39.643800,160645960.507371,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,   30.827563,   14.439010,   30.827563,4423233802822846.000000,-2366000733358956.000000,167575675342138.590000,-1024025293090318.500000,    0.000000,  100.000000,    0.308131,    7.452457,    2.184767,   48.250816,    0.429042,-9999.000000
2000-07-15 24:00:00,3652533139.501973,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1150684.834345,    0.000000,    0.000000,   39.636637,160638818.186849,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,   30.823054,   14.444813,   30.823054,4391899432328623.500000,-2822629898649120.500000,52192229569315.734000,-1167306294725248.700000,    0.000000,  100.000000,    0.077446,    1.989683,    1.128879,  346.816543,    0.392913,-9999.000000
2000-07-16 24:00:00,3651471819.584673,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1059212.282515,    0.000000,    0.000000,   39.630043,160632243.356311,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,   30.814462,   14.452405,   30.814462,4507690695052883.000000,-2598247729010265.000000,-2351760652456.885700,-1313212418761895.000000,    0.000000,  100.000000,    0.026344,    0.726932,    0.682342, 1226.094895,    0.260666,-9999.000000
2000-07-17 24:00:00,3650331199.948687,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1138306.369577,    0.000000,    0.000000,   39.622957,160625177.267480,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,   30.796148,   14.471875,   30.796148,4507826744311889.000000,-2792265524571814.000000,70908421619428.375000,-1228207951970296.000000,    0.000000,  100.000000,    0.105861,    2.681513,    1.310525,  233.823971,    0.433338,-9999.000000
2000-07-18 24:00:00,3648834421.437264,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1493667.163944,    0.000000,    0.000000,   39.613657,160615904.789969,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,   30.725793,   14.507419,   30.725793,4524618866247914.000000,-3663965553155824.000000,-43187555447886.422000,-1260038665704022.000000,    0.000000,  100.000000,    0.048331,    1.276064,    0.904048,  624.881475,    0.420727,-9999.000000
2000-07-19 24:00:00,3647808823.791007,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1023415.461338,    0.000000,    0.000000,   39.607285,160609551.257340,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,   30.761665,   14.523328,   30.761665,4055512290493427.500000,-2510438126663278.000000,77770125286556.875000,-1151395258997434.500000,    0.000000,  100.000000,    0.145115,    3.630937,    1.524982,  151.801431,    0.386958,-9999.000000
2000-07-20 24:00:00,3646884247.406885,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-922574.584825,    0.000000,    0.000000,   39.601541,160603823.547018,    0.000000,    0.000000,    0.000000,    0.000000,    0.061006,   30.794839,   14.516987,   30.794839,4078749840836612.500000,-2263075456576273.000000,30945469244926.777000,-1226946366052804.000000,    0.000000,  100.000000,    0.047334,    1.251466,    0.895292,  641.116297,    0.386958,-9999.000000
2000-07-21 24:00:00,3645700628.293328,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1182770.214229,    0.000000,    0.000000,   39.594176,160596469.080393,    0.000000,    0.000000,    0.000000,    0.000000,    0.061116,   30.786521,   14.523180,   30.786521,4346760577511696.500000,-2901335335504294.500000,151471927502609.750000,-1178140480425281.000000,    0.000000,  100.000000,    0.064868,    1.682255,    1.038009,  439.857764,    0.386958,-9999.000000
2000-07-22 24:00:00,3644484403.580262,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1215775.142232,    0.000000,    0.000000,   39.586606,160588906.025194,    0.000000,    0.000000,    0.000000,    0.000000,    0.061232,   30.785004,   14.528400,   30.785004,4449293086447418.000000,-2982296423894329.000000,75346244234251.344000,-1245839316425168.700000,    6.362966,  100.000000,    0.063737,    1.654542,    1.029424,  450.397909,    0.412264,-9999.000000
2000-07-23 24:00:00,3643246314.240890,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1237572.763900,    0.000000,    0.000000,   39.578899,160581207.005502,    0.000000,    0.000000,    0.000000,    0.000000,    0.061354,   30.690021,   14.541071,   30.690021,4319597177061577.000000,-3035765989847203.000000,-23349802102982.594000,-1368756174665885.700000,    0.000000,  100.000000,    0.063524,    1.649331,    1.027802,  454.903421,    0.402217,-9999.000000
2000-07-24 24:00:00,3642340554.903221,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-905343.250319,    0.000000,    0.000000,   39.573261,160575574.569494,    0.000000,    0.000000,    0.000000,    0.000000,    0.061482,   30.767912,   14.530344,   30.767912,4351215802622006.500000,-2220806993032926.000000,-42507046046554.906000,-1354121840246965.700000,    0.000000,  100.000000,    0.151487,    3.784141,    1.556822,  143.993816,    0.402217,-9999.000000
2000-07-25 24:00:00,3641676838.829537,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-663390.789712,    0.000000,    0.000000,   39.569130,160571447.271925,    0.000000,    0.000000,    0.000000,    0.000000,    0.061614,   30.928130,   14.515747,   30.928130,4068479749596071.500000,-1627297607164374.500000,-21572284684504.617000,-1249688590197965.700000,    0.000000,  100.000000,    0.223002,    5.482809,    1.873946,   80.911501,    0.402217,-9999.000000
2000-07-26 24:00:00,3641044471.060329,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-632041.992159,    0.000000,    0.000000,   39.565193,160567514.912802,    0.000000,    0.000000,    0.000000,    0.000000,    0.061753,   31.028532,   14.502422,   31.028532,3858785281849768.500000,-1550399006765455.500000,41814130476590.906000,-1111590794661258.400000,    0.000000,  100.000000,    0.217444,    5.352254,    1.851500,   84.189511,    0.402217,-9999.000000
2000-07-27 24:00:00,3640155650.084797,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-888337.333553,    0.000000,    0.000000,   39.559661,160561987.807467,    0.000000,    0.000000,    0.000000,    0.000000,    0.061896,   31.035710,   14.499066,   31.035710,4178452076523861.500000,-2179091479205550.200000,136674606977469.690000,-1070619264607782.900000,    0.000000,  100.000000,    0.049511,    1.305169,    0.914300,  614.316686,    0.402217,-9999.000000
2000-07-28 24:00:00,3639476937.599378,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-678322.513147,    0.000000,    0.000000,   39.555436,160557767.255182,    0.000000,    0.000000,    0.000000,    0.000000,    0.062045,   31.238434,   14.483665,   31.238434,4102757275868067.500000,-1663925124749795.200000,88131732185942.703000,-995189373206623.370000,    0.000000,  100.000000,    0.057168,    1.493476,    0.978035,  512.574180,    0.402217,-9999.000000
