time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,PHS_frp
2012-09-01 00:00:00,1.4,0,21.3,583.3333,58.33333,403.1224,4031.2242,0.4572,403.1224,0.113256,0.03940728,0.2904,0.13773672
2012-09-02 00:00:00,1.07,0,18.5,583.3333,58.33333,406.8618,4068.6183,0.4475,406.8618,0.11115,0.0386745,0.285,0.1351755
2012-09-03 00:00:00,1.3,0,16.9,583.3333,58.33333,410.9903,4109.9035,0.4372,410.9903,0.108966,0.03791458,0.2794,0.13251942
2012-09-04 00:00:00,1.22,0,16.8,583.3333,58.33333,401.7012,4017.0117,0.4602,401.7012,0.110916,0.03859308,0.2844,0.13489092
2012-09-05 00:00:00,1.41,0,18.9,583.3333,58.33333,418.6018,4186.0182,0.4191,418.6018,0.10491,0.0365033,0.269,0.1275867
2012-09-06 00:00:00,1.41,0,19.2,583.3333,58.33333,421.617,4216.1704,0.4122,421.617,0.103194,0.03590622,0.2646,0.12549978
2012-09-07 00:00:00,1.39,0,20.8,583.3333,58.33333,424.856,4248.5603,0.405,424.856,0.1014195,0.035288785,0.26005,0.123341715
2012-09-08 00:00:00,1.35,0,21.2,583.3333,58.33333,422.9388,4229.3875,0.409,422.9388,0.1011075,0.035180225,0.25925,0.122962275
2012-09-09 00:00:00,1.66,0,17.3,583.3333,58.33333,430.9823,4309.8227,0.3918,430.9823,0.098085,0.03412855,0.2515,0.11928645
2012-09-10 00:00:00,0.93,0,14.6,583.3333,58.33333,433.8863,4338.863,0.3858,433.8863,0.0965055,0.033578965,0.24745,0.117365535
2012-09-11 00:00:00,1.25,0,11.4,583.3333,58.33333,437.0443,4370.4431,0.3794,437.0443,0.094887,0.03301581,0.2433,0.11539719
2012-09-12 00:00:00,2,0,14.3,583.3333,58.33333,440.5477,4405.4768,0.3725,440.5477,0.0931905,0.032425515,0.23895,0.113333985
2012-09-13 00:00:00,1.2,0,17.7,583.3333,58.33333,444.2619,4442.6186,0.3654,444.2619,0.091533,0.03184879,0.2347,0.11131821
2012-09-14 00:00:00,1.37,0,19.1,583.3333,58.33333,448.001,4480.0099,0.3585,448.001,0.089856,0.03126528,0.2304,0.10927872
2012-09-15 00:00:00,1.16,0,17.8,583.3333,58.33333,451.9459,4519.459,0.3514,451.9459,0.088218,0.03069534,0.2262,0.10728666
2012-09-16 00:00:00,1.2,0,11.5,583.3333,58.33333,456.1776,4561.7761,0.344,456.1776,0.086502,0.03009826,0.2218,0.10519974
2012-09-17 00:00:00,1.7,0,11.5,583.3333,58.33333,460.6792,4606.7916,0.3364,460.6792,0.084786,0.02950118,0.2174,0.10311282
2012-09-18 00:00:00,1.22,0,15.2,583.3333,58.33333,465.2703,4652.7034,0.3289,465.2703,0.083109,0.02891767,0.2131,0.10107333
2012-09-19 00:00:00,1.81,0,17.4,583.3333,58.33333,469.9568,4699.5679,0.3214,469.9568,0.081432,0.02833416,0.2088,0.09903384
2012-09-20 00:00:00,2.27,0,10.4,583.3333,58.33333,474.7933,4747.9329,0.3141,474.7933,0.079794,0.02776422,0.2046,0.09704178
2012-09-21 00:00:00,1.29,0,13,583.3333,58.33333,475.5443,4755.4425,0.3129,475.5443,0.078936,0.02746568,0.2024,0.09599832
2012-09-22 00:00:00,1.62,0,13.6,583.3333,58.33333,484.3721,4843.7208,0.3001,484.3721,0.076635,0.02666505,0.1965,0.09319995
2012-09-23 00:00:00,1.44,0,16.1,583.3333,58.33333,488.6063,4886.0625,0.2942,488.6063,0.0752115,0.026169745,0.19285,0.091468755
2012-09-24 00:00:00,0.43,0,10.8,583.3333,58.33333,492.7379,4927.3793,0.2887,492.7379,0.0738465,0.025694795,0.18935,0.089808705
2012-09-25 00:00:00,2.18,0,10.3,583.3333,58.33333,497.0136,4970.136,0.2831,497.0136,0.0724425,0.025206275,0.18575,0.088101225
2012-09-26 00:00:00,1.36,0,13.1,583.3333,58.33333,501.5111,5015.111,0.2774,501.5111,0.0710775,0.024731325,0.18225,0.086441175
2012-09-27 00:00:00,1.28,0,15.7,583.3333,58.33333,506.1638,5061.6376,0.2716,506.1638,0.069732,0.02426316,0.1788,0.08480484
2012-09-28 00:00:00,1.25,0,10.1,583.3333,58.33333,510.9728,5109.7283,0.2659,510.9728,0.0683865,0.023794995,0.17535,0.083168505
2012-09-29 00:00:00,1.3,0,10.6,583.3333,58.33333,516.0182,5160.1825,0.26,516.0182,0.0670215,0.023320045,0.17185,0.081508455
2012-09-30 00:00:00,1.28,0,12.5,583.3333,58.33333,520.2977,5202.9769,0.2552,520.2977,0.065832,0.02290616,0.1688,0.08006184
2012-10-01 00:00:00,1.28,0,11.2,583.3333,58.33333,523.6885,5236.8852,0.2515,523.6885,0.064779,0.02253977,0.1661,0.07878123
2012-10-02 00:00:00,1.31,0,13.6,583.3333,58.33333,527.1922,5271.9223,0.2478,527.1922,0.0637455,0.022180165,0.16345,0.077524335
2012-10-03 00:00:00,1.18,0,15.1,583.3333,58.33333,530.8359,5308.3591,0.244,530.8359,0.062673,0.02180699,0.1607,0.07622001
2012-10-04 00:00:00,0.94,0,14.6,583.3333,58.33333,534.6058,5346.0584,0.2401,534.6058,0.061659,0.02145417,0.1581,0.07498683
2012-10-05 00:00:00,1.43,0,15.9,583.3333,58.33333,538.3561,5383.5607,0.2364,538.3561,0.0606255,0.021094565,0.15545,0.073729935
2012-10-06 00:00:00,1.7,0,17,583.3333,58.33333,541.877,5418.7702,0.2329,541.877,0.05967,0.0207621,0.153,0.0725679
2012-10-07 00:00:00,1.17,0,11.1,583.3333,58.33333,545.0977,5450.977,0.2299,545.0977,0.0587535,0.020443205,0.15065,0.071453295
2012-10-08 00:00:00,1.95,0,8,583.3333,58.33333,548.0976,5480.9762,0.2271,548.0976,0.057915,0.02015145,0.1485,0.07043355
2012-10-09 00:00:00,2.66,0,8.8,583.3333,58.33333,537.1596,5371.5958,0.2377,537.1596,0.0587535,0.020443205,0.15065,0.071453295
2012-10-10 00:00:00,1.52,0,9.5,583.3333,58.33333,552.3124,5523.1236,0.2233,552.3124,0.056433,0.01963579,0.1447,0.06863121
2012-10-11 00:00:00,1.53,0,9.2,583.3333,58.33333,553.4786,5534.7863,0.2222,553.4786,0.055848,0.01943224,0.1432,0.06791976
2012-10-12 00:00:00,1.31,0,7.6,583.3333,58.33333,502.0451,5020.4509,0.277,502.0451,0.061893,0.02153559,0.1587,0.07527141
2012-10-13 00:00:00,1.87,0,3.8,583.3333,58.33333,520.3921,5203.9213,0.2555,520.3921,0.058929,0.02050427,0.1511,0.07166673
2012-10-14 00:00:00,5.05,0,6.5,583.3333,58.33333,239.0596,2390.5958,1.4788,239.0596,0.141921,0.04938123,0.3639,0.17259777
2012-10-15 00:00:00,4.37,0,12.8,583.3333,58.33333,532.7488,5327.4882,0.2425,532.7488,0.056433,0.01963579,0.1447,0.06863121
2012-10-16 00:00:00,2.15,0,13.4,583.3333,58.33333,522.0071,5220.071,0.2539,522.0071,0.057291,0.01993433,0.1469,0.06967467
2012-10-17 00:00:00,2,0,5.5,583.3333,58.33333,473.8849,4738.8495,0.316,473.8849,0.063492,0.02209196,0.1628,0.07721604
2012-10-18 00:00:00,2.6,0,9.7,583.3333,58.33333,487.598,4875.9797,0.2964,487.598,0.0609765,0.021216695,0.15635,0.074156805
2012-10-19 00:00:00,2.82,0,11.2,583.3333,58.33333,481.864,4818.6401,0.3045,481.864,0.0612885,0.021325255,0.15715,0.074536245
2012-10-20 00:00:00,2.06,0,13.7,583.3333,58.33333,474.6699,4746.699,0.3151,474.6699,0.0618735,0.021528805,0.15865,0.075247695
2012-10-21 00:00:00,1.78,0,11.7,583.3333,58.33333,464.3691,4643.6905,0.3312,464.3691,0.062946,0.02190198,0.1614,0.07655202
2012-10-22 00:00:00,2.24,0,10.1,583.3333,58.33333,427.287,4272.87,0.3998,427.287,0.068718,0.02391034,0.1762,0.08357166
2012-10-23 00:00:00,2.3,0,9.7,583.3333,58.33333,102.1881,1021.8815,10.0614,102.1881,0.347061,0.12075943,0.8899,0.42207957
2012-10-24 00:00:00,1.87,0,8.3,583.3333,58.33333,79.1544,791.544,17.8836,79.1544,0.459966,0.16004458,1.1794,0.55938942
2012-10-25 00:00:00,1.99,0,9.9,583.3333,58.33333,77.491,774.9105,18.7657,77.491,0.467649,0.16271787,1.1991,0.56873313
2012-10-26 00:00:00,2.68,0,11.8,583.3333,58.33333,72.8028,728.0276,21.6026,72.8028,0.498186,0.17334318,1.2774,0.60587082
2012-10-27 00:00:00,2.11,0,13.9,583.3333,58.33333,76.5676,765.6762,19.2937,76.5676,0.4671225,0.162534675,1.19775,0.568092825
2012-10-28 00:00:00,1.88,0,11.8,583.3333,58.33333,83.282,832.8202,15.9755,83.282,0.421629,0.14670527,1.0811,0.51276573
2012-10-29 00:00:00,1.88,0,10.8,583.3333,58.33333,91.419,914.19,12.9577,91.419,0.376701,0.13107263,0.9659,0.45812637
2012-10-30 00:00:00,2.06,0,11.7,583.3333,58.33333,100.6737,1006.7374,10.4341,100.6737,0.335322,0.11667486,0.8598,0.40780314
2012-10-31 00:00:00,1.41,0,12.8,583.3333,58.33333,111.7388,1117.3882,8.2545,111.7388,0.295854,0.10294202,0.7586,0.35980398
2012-11-01 00:00:00,1.89,0,7.8,583.3333,58.33333,125.4655,1254.6554,6.3618,125.4655,0.257634,0.08964342,0.6606,0.31332258
2012-11-02 00:00:00,1.63,0,7.1,583.3333,58.33333,141.0024,1410.0243,4.8932,141.0024,0.224133,0.07798679,0.5747,0.27258021
2012-11-03 00:00:00,1.78,0,5.6,583.3333,58.33333,156.6114,1566.1143,3.8644,156.6114,0.197652,0.06877276,0.5068,0.24037524
2012-11-04 00:00:00,1.69,0,4,583.3333,58.33333,173.4183,1734.1827,3.0728,173.4183,0.1748565,0.060841095,0.44835,0.212652405
2012-11-05 00:00:00,1.7,0,3.4,583.3333,58.33333,190.3234,1903.2335,2.493,190.3234,0.1562925,0.054381775,0.40075,0.190075725
2012-11-06 00:00:00,1.78,0,1,583.3333,58.33333,183.6231,1836.2314,2.7041,183.6231,0.161772,0.05628836,0.4148,0.19673964
2012-11-07 00:00:00,1.89,0,1,583.3333,58.33333,198.2611,1982.6112,2.276,198.2611,0.147342,0.05126746,0.3778,0.17919054
2012-11-08 00:00:00,1.57,0,1.5,583.3333,58.33333,214.7051,2147.0505,1.9028,214.7051,0.133731,0.04653153,0.3429,0.16263747
2012-11-09 00:00:00,2.18,0,2.1,583.3333,58.33333,229.0203,2290.2032,1.646,229.0203,0.123513,0.04297619,0.3167,0.15021081
2012-11-10 00:00:00,0.44,0,3.7,583.3333,58.33333,254.3024,2543.0238,1.3005,254.3024,0.108966,0.03791458,0.2794,0.13251942
2012-11-11 00:00:00,2.71,0,4.3,583.3333,58.33333,138.3246,1383.2456,5.133,138.3246,0.216489,0.07532707,0.5551,0.26328393
2012-11-12 00:00:00,3.16,0,8.1,583.3333,58.33333,116.803,1168.0295,7.5166,116.803,0.260754,0.09072902,0.6686,0.31711698
2012-11-13 00:00:00,2.72,0,12.6,583.3333,58.33333,107.7403,1077.4033,9.0207,107.7403,0.284154,0.09887102,0.7286,0.34557498
2012-11-14 00:00:00,1.96,0,3.5,583.3333,58.33333,109.5007,1095.0072,8.7026,109.5007,0.277446,0.09653698,0.7114,0.33741702
2012-11-15 00:00:00,2.42,0,1.2,583.3333,58.33333,115.9442,1159.4424,7.6559,115.9442,0.258648,0.08999624,0.6632,0.31455576
2012-11-16 00:00:00,1.96,0,1.2,583.3333,58.33333,124.5009,1245.0086,6.5257,124.5009,0.237315,0.08257345,0.6085,0.28861155
2012-11-17 00:00:00,1.74,0,1.4,583.3333,58.33333,131.603,1316.0301,5.7627,131.603,0.2216955,0.077138665,0.56845,0.269615835
2012-11-18 00:00:00,1.86,0,1.2,583.3333,58.33333,141.5163,1415.1631,4.8961,141.5163,0.2030925,0.070665775,0.52075,0.246991725
2012-11-19 00:00:00,1.94,0,1.3,583.3333,58.33333,150.735,1507.3504,4.2499,150.735,0.188136,0.06546168,0.4824,0.22880232
2012-11-20 00:00:00,1.89,0,2.4,583.3333,58.33333,160.0158,1600.1577,3.717,160.0158,0.174954,0.06087502,0.4486,0.21277098
2012-11-21 00:00:00,1.35,0,3.1,583.3333,58.33333,170.8629,1708.6291,3.2084,170.8629,0.1616745,0.056254435,0.41455,0.196621065
2012-11-22 00:00:00,1.34,0,3.6,583.3333,58.33333,183.1804,1831.8043,2.7444,183.1804,0.148668,0.05172884,0.3812,0.18080316
2012-11-23 00:00:00,2.82,0,4,583.3333,58.33333,191.1894,1911.8941,2.4936,191.1894,0.140985,0.04905555,0.3615,0.17145945
2012-11-24 00:00:00,1.21,0,5.5,583.3333,58.33333,196.8935,1968.9348,2.3353,196.8935,0.1357785,0.047243955,0.34815,0.165127545
2012-11-25 00:00:00,2.46,0,1,583.3333,58.33333,198.6101,1986.1008,2.2915,198.6101,0.133887,0.04658581,0.3433,0.16282719
2012-11-26 00:00:00,1.68,0,1.2,583.3333,58.33333,200.7663,2007.6631,2.2379,200.7663,0.1317225,0.045832675,0.33775,0.160194825
2012-11-27 00:00:00,1.48,0,1.3,583.3333,58.33333,205.3865,2053.8649,2.1275,205.3865,0.1278615,0.044489245,0.32785,0.155499255
2012-11-28 00:00:00,1.8,0,1.2,583.3333,58.33333,212.1345,2121.3448,1.9793,212.1345,0.1227915,0.042725145,0.31485,0.149333355
2012-11-29 00:00:00,2.03,0,1,583.3333,58.33333,221.3687,2213.6875,1.7992,221.3687,0.116532,0.04054716,0.2988,0.14172084
2012-11-30 00:00:00,1.86,0,1,583.3333,58.33333,231.0171,2310.171,1.6353,231.0171,0.1106235,0.038491305,0.28365,0.134535195
2012-12-01 00:00:00,1.67,0,1,583.3333,58.33333,211.1174,2111.1744,2.0049,211.1174,0.1221675,0.042508025,0.31325,0.148574475
2012-12-02 00:00:00,1.94,0,1.2,583.3333,58.33333,198.8797,1988.7975,2.2953,198.8797,0.1303575,0.045357725,0.33425,0.158534775
2012-12-03 00:00:00,1.39,0,7,583.3333,58.33333,208.2276,2082.2756,2.071,208.2276,0.123318,0.04290834,0.3162,0.14997366
2012-12-04 00:00:00,2.06,0,5,583.3333,58.33333,227.3568,2273.5675,1.6999,227.3568,0.111267,0.03871521,0.2853,0.13531779
2012-12-05 00:00:00,1.67,0,8.6,583.3333,58.33333,244.1116,2441.1159,1.4491,244.1116,0.102336,0.03560768,0.2624,0.12445632
2012-12-06 00:00:00,1.72,0,1.6,583.3333,58.33333,262.1709,2621.7094,1.2345,262.1709,0.094107,0.03274441,0.2413,0.11444859
2012-12-07 00:00:00,2.11,0,1,583.3333,58.33333,275.9037,2759.0368,1.101,275.9037,0.088569,0.03081747,0.2271,0.10771353
2012-12-08 00:00:00,1.71,0,2.7,583.3333,58.33333,290.5024,2905.0237,0.9808,290.5024,0.083304,0.02898552,0.2136,0.10131048
2012-12-09 00:00:00,1.71,0,3.3,583.3333,58.33333,144.7002,1447.0019,4.7228,144.7002,0.1835925,0.063880775,0.47075,0.223276725
2012-12-10 00:00:00,1.89,0,3.8,583.3333,58.33333,133.5581,1335.5806,5.6609,133.5581,0.200694,0.06983122,0.5146,0.24407478
2012-12-11 00:00:00,1.55,0,7.1,583.3333,58.33333,148.9944,1489.9441,4.4279,148.9944,0.176904,0.06155352,0.4536,0.21514248
2012-12-12 00:00:00,1.22,0,1,583.3333,58.33333,159.4109,1594.1091,3.8052,159.4109,0.163566,0.05691258,0.4194,0.19892142
2012-12-13 00:00:00,2.11,0,1.2,583.3333,58.33333,166.0061,1660.0607,3.4755,166.0061,0.1559415,0.054259645,0.39985,0.189648855
2012-12-14 00:00:00,1.88,0,1,583.3333,58.33333,172.515,1725.1496,3.1892,172.515,0.1490385,0.051857755,0.38215,0.181253745
2012-12-15 00:00:00,2.11,0,1.2,583.3333,58.33333,108.7521,1087.5213,9.023,108.7521,0.251277,0.08743151,0.6443,0.30559149
2012-12-16 00:00:00,2.4,0,1,583.3333,58.33333,102.3126,1023.126,10.3593,102.3126,0.2689635,0.093585505,0.68965,0.327100995
2012-12-17 00:00:00,2.38,0,1,583.3333,58.33333,113.0981,1130.9815,8.2726,113.0981,0.239811,0.08344193,0.6149,0.29164707
2012-12-18 00:00:00,2.06,0,3.1,583.3333,58.33333,110.9698,1109.698,8.6402,110.9698,0.2448225,0.085185675,0.62775,0.297741825
2012-12-19 00:00:00,2.06,0,3.4,583.3333,58.33333,96.6256,966.2558,11.8074,96.6256,0.286182,0.09957666,0.7338,0.34804134
2012-12-20 00:00:00,1.5,0,1,583.3333,58.33333,57.4639,574.6388,38.0376,57.4639,0.514917,0.17916471,1.3203,0.62621829
2012-12-21 00:00:00,1.52,0,1.2,583.3333,58.33333,66.084,660.8404,27.7975,66.084,0.439452,0.15290676,1.1268,0.53444124
2012-12-22 00:00:00,1.99,0,2.7,583.3333,58.33333,73.6524,736.5244,21.7962,73.6524,0.3886155,0.135218265,0.99645,0.472616235
2012-12-23 00:00:00,1.62,0,1,583.3333,58.33333,75.964,759.6403,20.3463,75.964,0.37518,0.1305434,0.962,0.4562766
2012-12-24 00:00:00,1.46,0,0.6,583.3333,58.33333,75.8515,758.5152,20.4283,75.8515,0.375804,0.13076052,0.9636,0.45703548
2012-12-25 00:00:00,1.59,0,1,583.3333,58.33333,77.4936,774.9356,19.4807,77.4936,0.3668535,0.127646205,0.94065,0.446150295
2012-12-26 00:00:00,1.62,0,1,583.3333,58.33333,80.2103,802.1035,18.0396,80.2103,0.352911,0.12279493,0.9049,0.42919407
2012-12-27 00:00:00,1.45,0,1,583.3333,58.33333,83.4264,834.2636,16.5236,83.4264,0.337701,0.11750263,0.8659,0.41069637
2012-12-28 00:00:00,1.54,0,1,583.3333,58.33333,86.691,866.9099,15.1663,86.691,0.3235245,0.112569935,0.82955,0.393455565
2012-12-29 00:00:00,1.78,0,1,583.3333,58.33333,89.9448,899.4483,13.9687,89.9448,0.310518,0.10804434,0.7962,0.37763766
2012-12-30 00:00:00,1.74,0,1,583.3333,58.33333,93.3991,933.9911,12.8413,93.3991,0.297804,0.10362052,0.7636,0.36217548
2012-12-31 00:00:00,1.84,0,1,583.3333,58.33333,96.8429,968.4293,11.8439,96.8429,0.286104,0.09954952,0.7336,0.34794648
2013-01-01 00:00:00,1.65,0,1,583.3333,58.33333,100.2077,1002.0775,10.9746,100.2077,0.2755545,0.095878835,0.70655,0.335116665
2013-01-02 00:00:00,1.73,0,1,583.3333,58.33333,103.7252,1037.252,10.1611,103.7252,0.2653365,0.092323495,0.68035,0.322690005
2013-01-03 00:00:00,1.7,0,1,583.3333,58.33333,107.4031,1074.0314,9.4004,107.4031,0.25545,0.0888835,0.655,0.3106665
2013-01-04 00:00:00,1.69,0,1,583.3333,58.33333,111.2963,1112.9626,8.6817,111.2963,0.2457,0.085491,0.63,0.298809
2013-01-05 00:00:00,1.74,0,1,583.3333,58.33333,115.389,1153.8903,8.0087,115.389,0.2362425,0.082200275,0.60575,0.287307225
2013-01-06 00:00:00,1.96,0,1,583.3333,58.33333,119.5995,1195.995,7.3923,119.5995,0.227292,0.07908596,0.5828,0.27642204
2013-01-07 00:00:00,1.76,0,1,583.3333,58.33333,124.0415,1240.4147,6.8136,124.0415,0.218517,0.07603271,0.5603,0.26575029
2013-01-08 00:00:00,1.83,0,1,583.3333,58.33333,124.8372,1248.3717,6.7203,124.8372,0.217386,0.07563918,0.5574,0.26437482
2013-01-09 00:00:00,1.85,0,1,583.3333,58.33333,120.0224,1200.224,7.3471,120.0224,0.2278575,0.079282725,0.58425,0.277109775
2013-01-10 00:00:00,1.93,0,2.3,583.3333,58.33333,108.1125,1081.1247,9.3019,108.1125,0.2571465,0.089473795,0.65935,0.312729705
2013-01-11 00:00:00,2.68,0,1,583.3333,58.33333,96.1289,961.2888,12.1252,96.1289,0.294528,0.10248064,0.7552,0.35819136
2013-01-12 00:00:00,4.01,0,2.2,583.3333,58.33333,102.4091,1024.0906,10.5212,102.4091,0.2748915,0.095648145,0.70485,0.334310355
2013-01-13 00:00:00,3.53,0,2.9,583.3333,58.33333,104.5954,1045.9541,10.0382,104.5954,0.269139,0.09364657,0.6901,0.32731443
2013-01-14 00:00:00,2.33,0,5,583.3333,58.33333,106.8683,1068.6831,9.5692,106.8683,0.263484,0.09167892,0.6756,0.32043708
2013-01-15 00:00:00,2.23,0,2.5,583.3333,58.33333,110.3324,1103.3238,8.9108,110.3324,0.254904,0.08869352,0.6536,0.31000248
2013-01-16 00:00:00,2.01,0,1,583.3333,58.33333,113.5643,1135.6431,8.3544,113.5643,0.2475135,0.086122005,0.63465,0.301014495
2013-01-17 00:00:00,1.91,0,1,583.3333,58.33333,115.7229,1157.2295,8.0118,115.7229,0.243087,0.08458181,0.6233,0.29563119
2013-01-18 00:00:00,1.76,0,1,583.3333,58.33333,117.0592,1170.5916,7.8113,117.0592,0.2408055,0.083787965,0.61745,0.292856535
2013-01-19 00:00:00,1.92,0,1,583.3333,58.33333,118.4407,1184.4075,7.6115,118.4407,0.238485,0.08298055,0.6115,0.29003445
2013-01-20 00:00:00,1.78,0,1.9,583.3333,58.33333,120.5834,1205.8342,7.3139,120.5834,0.234585,0.08162355,0.6015,0.28529145
2013-01-21 00:00:00,1.77,0,1,583.3333,58.33333,122.9439,1229.4387,7.0048,122.9439,0.2303925,0.080164775,0.59075,0.280192725
2013-01-22 00:00:00,1.51,0,1,583.3333,58.33333,125.5083,1255.0831,6.6897,125.5083,0.225966,0.07862458,0.5794,0.27480942
2013-01-23 00:00:00,1.58,0,1,583.3333,58.33333,128.3913,1283.9133,6.359,128.3913,0.221169,0.07695547,0.5671,0.26897553
2013-01-24 00:00:00,1.63,0,1,583.3333,58.33333,131.7441,1317.4406,6.003,131.7441,0.215709,0.07505567,0.5531,0.26233533
2013-01-25 00:00:00,1.73,0,1,583.3333,58.33333,135.356,1353.5597,5.6506,135.356,0.210132,0.07311516,0.5388,0.25555284
2013-01-26 00:00:00,1.78,0,1,583.3333,58.33333,139.0846,1390.8457,5.3173,139.0846,0.204672,0.07121536,0.5248,0.24891264
2013-01-27 00:00:00,1.92,0,1,583.3333,58.33333,132.0536,1320.5361,5.9789,132.0536,0.2181075,0.075890225,0.55925,0.265252275
2013-01-28 00:00:00,2.14,0,1,583.3333,58.33333,87.0314,870.3137,15.2942,87.0314,0.3516435,0.122353905,0.90165,0.427652595
2013-01-29 00:00:00,13.57,0,1,583.3333,58.33333,51.2809,512.8094,50.2891,51.2809,0.6428565,0.223681095,1.64835,0.781812405
2013-01-30 00:00:00,15.51,0,1.7,583.3333,58.33333,46.9867,469.8674,61.2394,46.9867,0.713232,0.24816816,1.8288,0.86739984
2013-01-31 00:00:00,10.47,0,7.1,583.3333,58.33333,46.8969,468.9689,61.5264,46.8969,0.718458,0.24998654,1.8422,0.87375546
2013-02-01 00:00:00,6.42,0,1,583.3333,58.33333,47.5454,475.4538,59.6774,47.5454,0.711165,0.24744895,1.8235,0.86488605
2013-02-02 00:00:00,4.17,0,1,583.3333,58.33333,48.6897,486.8972,56.59,48.6897,0.696072,0.24219736,1.7848,0.84653064
2013-02-03 00:00:00,3.28,0,1,583.3333,58.33333,50.4398,504.398,52.2882,50.4398,0.6725745,0.234021435,1.72455,0.817954065
2013-02-04 00:00:00,2.8,0,1,583.3333,58.33333,52.5132,525.1325,47.7753,52.5132,0.646269,0.22486847,1.6571,0.78596253
2013-02-05 00:00:00,2.65,0,1,583.3333,58.33333,54.7146,547.1456,43.5745,54.7146,0.6205095,0.215905485,1.59105,0.754635015
2013-02-06 00:00:00,2.38,0,1,583.3333,58.33333,56.97,569.6995,39.8021,56.97,0.596271,0.20747173,1.5289,0.72515727
2013-02-07 00:00:00,2.32,0,1,583.3333,58.33333,54.2536,542.5359,44.4366,54.2536,0.633906,0.22056678,1.6254,0.77092722
2013-02-08 00:00:00,2.32,0,1,583.3333,58.33333,53.4525,534.5249,45.9603,53.4525,0.64857,0.2256691,1.663,0.7887609
2013-02-09 00:00:00,2.22,0,0.6,583.3333,58.33333,52.2135,522.1352,48.461,52.2135,0.670098,0.23315974,1.7182,0.81494226
2013-02-10 00:00:00,3.24,0,1,583.3333,58.33333,45.3455,453.4554,66.5579,45.3455,0.790764,0.27514532,2.0276,0.96169068
2013-02-11 00:00:00,7.33,0,1,583.3333,58.33333,44.007,440.0704,71.2108,44.007,0.823173,0.28642199,2.1107,1.00110501
2013-02-12 00:00:00,6.47,0,1.6,583.3333,58.33333,44.3525,443.525,69.9843,44.3525,0.821223,0.28574349,2.1057,0.99873351
2013-02-13 00:00:00,5.05,0,1,583.3333,58.33333,43.4589,434.5894,73.2744,43.4589,0.845832,0.29430616,2.1688,1.02866184
2013-02-14 00:00:00,3.97,0,1,583.3333,58.33333,42.6156,426.1562,76.5874,42.6156,0.870519,0.30289597,2.2321,1.05868503
2013-02-15 00:00:00,2.97,0,1,583.3333,58.33333,43.8528,438.5276,71.8273,43.8528,0.848523,0.29524249,2.1757,1.03193451
2013-02-16 00:00:00,2.43,0,2,583.3333,58.33333,45.4839,454.8386,66.1755,45.4839,0.819819,0.28525497,2.1021,0.99702603
2013-02-17 00:00:00,2.32,0,1,583.3333,58.33333,47.3063,473.0632,60.589,47.3063,0.789633,0.27475179,2.0247,0.96031521
2013-02-18 00:00:00,2.41,0,1,583.3333,58.33333,47.656,476.5603,59.6005,47.656,0.78858,0.2743854,2.022,0.9590346
2013-02-19 00:00:00,2.35,0,1,583.3333,58.33333,49.0172,490.172,55.9489,49.0172,0.769314,0.26768182,1.9726,0.93560418
2013-02-20 00:00:00,2.03,0,1.7,583.3333,58.33333,50.7734,507.7341,51.6951,50.7734,0.7446075,0.259085225,1.90925,0.905557275
2013-02-21 00:00:00,1.97,0,1,583.3333,58.33333,52.5613,525.6126,47.8277,52.5613,0.721227,0.25095001,1.8493,0.87712299
2013-02-22 00:00:00,2.03,0,1,583.3333,58.33333,54.3904,543.9044,44.2881,54.3904,0.698919,0.24318797,1.7921,0.84999303
2013-02-23 00:00:00,2.12,0,1,583.3333,58.33333,56.2319,562.3194,41.0938,56.2319,0.6780735,0.235934805,1.73865,0.824641695
2013-02-24 00:00:00,2.04,0,1.1,583.3333,58.33333,58.1009,581.0086,38.1806,58.1009,0.6583395,0.229068385,1.68805,0.800642115
2013-02-25 00:00:00,1.97,0,1,583.3333,58.33333,59.2917,592.917,36.4771,59.2917,0.6482385,0.225553755,1.66215,0.788357745
2013-02-26 00:00:00,2.18,0,1.2,583.3333,58.33333,57.8867,578.8672,38.4978,57.8867,0.6710925,0.233505775,1.72075,0.816151725
2013-02-27 00:00:00,1.84,0,1.7,583.3333,58.33333,56.2227,562.2268,41.1065,56.2227,0.698919,0.24318797,1.7921,0.84999303
2013-02-28 00:00:00,2.32,0,2.3,583.3333,58.33333,56.9378,569.3785,39.952,56.9378,0.694317,0.24158671,1.7803,0.84439629
2013-03-01 00:00:00,1.99,0,2.3,583.3333,58.33333,58.3286,583.2864,37.8383,58.3286,0.680901,0.23691863,1.7459,0.82808037
2013-03-02 00:00:00,1.85,0,1.2,583.3333,58.33333,59.9421,599.4211,35.5824,59.9421,0.6653595,0.231510985,1.70605,0.809179515
2013-03-03 00:00:00,1.9,0,1,583.3333,58.33333,61.6054,616.0544,33.454,61.6054,0.650169,0.22622547,1.6671,0.79070553
2013-03-04 00:00:00,1.96,0,1,583.3333,58.33333,63.0716,630.7157,31.7258,63.0716,0.638118,0.22203234,1.6362,0.77604966
2013-03-05 00:00:00,2.11,0,1,583.3333,58.33333,60.2237,602.2373,35.1959,60.2237,0.6777225,0.235812675,1.73775,0.824214825
