time,FLOW,SALT,TEMP,OGM_don,NIT_nit,NIT_amm,PHS_frp
2012-01-13 00:00:00,1.931023975,0,1.191217147,28.99764505,7.249411262,7.249411262,0.531211412
2012-01-14 00:00:00,1.931023975,0,0.991383542,27.80544482,6.951361204,6.951361204,0.515753006
2012-01-15 00:00:00,1.931023975,0,0.992097097,27.88142888,6.970357219,6.970357219,0.646235649
2012-01-16 00:00:00,1.931023975,0,0.992097097,31.60884757,7.902211893,7.902211893,0.672777227
2012-01-17 00:00:00,1.914339141,0,0.992097097,23.72778918,5.931947295,5.931947295,0.56466964
2012-01-18 00:00:00,1.914339141,0,1.905894116,25.76720363,6.441800908,6.441800908,0.557468152
2012-01-19 00:00:00,1.914339141,0,0.991888769,22.89580709,5.723951772,5.723951772,0.544710241
2012-01-20 00:00:00,1.914339141,0,0.992097097,18.79492212,4.69873053,4.69873053,0.593207782
2012-01-21 00:00:00,1.914339141,0,0.992097097,21.24075007,5.310187517,5.310187517,0.508816138
2012-01-22 00:00:00,1.914339141,0,0.992097097,30.76340695,7.690851737,7.690851737,0.346690826
2012-01-23 00:00:00,1.914339141,0,0.991692056,18.79036873,4.697592184,4.697592184,0.442561002
2012-01-24 00:00:00,1.914339141,0,3.307729457,22.51186507,5.627966268,5.627966268,0.544515391
2012-01-25 00:00:00,1.914339141,0,2.357778428,21.27710059,5.319275147,5.319275147,0.547276545
2012-01-26 00:00:00,1.914339141,0,0.992092582,27.1205022,6.780125549,6.780125549,0.423412619
2012-01-27 00:00:00,1.914339141,0,1.365660472,23.7861401,5.946535026,5.946535026,0.459173231
2012-01-28 00:00:00,1.914339141,0,2.081847822,20.5506834,5.137670849,5.137670849,0.611675902
2012-01-29 00:00:00,1.914339141,0,1.522271109,19.02672103,4.756680257,4.756680257,0.46804109
2012-01-30 00:00:00,1.914339141,0,0.996753123,31.4472406,7.861810151,7.861810151,0.596176623
2012-01-31 00:00:00,1.914339141,0,0.992097097,25.77647091,6.444117729,6.444117729,0.591904227
2012-02-01 00:00:00,1.914339141,0,1.5772823,15.53882819,3.884707049,3.884707049,0.554390045
2012-02-02 00:00:00,1.914339141,0,3.133461003,27.88065478,6.970163694,6.970163694,0.54830057
2012-02-03 00:00:00,1.914339141,0,0.992043515,21.67902375,5.419755937,5.419755937,0.437202205
2012-02-04 00:00:00,1.914339141,0,0.992097097,28.07056166,7.017640416,7.017640416,0.493820477
2012-02-05 00:00:00,1.914339141,0,0.992097097,45.1170106,11.27925265,11.27925265,0.60379477
2012-02-06 00:00:00,1.914339141,0,0.992020091,39.37821377,9.844553441,9.844553441,0.701744067
2012-02-07 00:00:00,1.914339141,0,1.895165736,27.06146867,6.765367168,6.765367168,0.576789133
2012-02-08 00:00:00,1.914339141,0,0.992086007,54.52416678,13.63104169,13.63104169,0.663189905
2012-02-09 00:00:00,1.914339141,0,0.992097097,33.62344376,8.40586094,8.40586094,0.55314059
2012-02-10 00:00:00,1.914339141,0,0.992056594,33.46929343,8.367323358,8.367323358,0.516610058
2012-02-11 00:00:00,1.914339141,0,1.82590583,34.67058904,8.667647261,8.667647261,0.684561793
2012-02-12 00:00:00,1.914339141,0,0.992097097,44.24725643,11.06181411,11.06181411,0.556717545
2012-02-13 00:00:00,1.914339141,0,0.992097097,22.36253679,5.590634198,5.590634198,0.576301017
2012-02-14 00:00:00,1.914339141,0,0.992072795,49.3623707,12.34059267,12.34059267,0.65630896
2012-02-15 00:00:00,1.897729181,0,1.952914224,14.55166205,3.637915513,3.637915513,0.378948522
2012-02-16 00:00:00,1.897729181,0,2.149311191,21.11868513,5.279671283,5.279671283,0.350975546
2012-02-17 00:00:00,1.897729181,0,3.260600486,27.62844105,6.907110263,6.907110263,0.447933552
2012-02-18 00:00:00,1.897729181,0,2.694390958,24.82551827,6.206379567,6.206379567,0.538917422
2012-02-19 00:00:00,1.897729181,0,1.225911018,37.21214747,9.303036869,9.303036869,0.500539688
2012-02-20 00:00:00,1.897729181,0,0.992089308,9.178141927,2.294535482,2.294535482,0.36266531
2012-02-21 00:00:00,1.897729181,0,0.992026079,16.10807284,4.027018209,4.027018209,0.533692702
2012-02-22 00:00:00,1.897729181,0,1.764722925,41.15488851,10.28872213,10.28872213,0.592241029
2012-02-23 00:00:00,1.897729181,0,3.765462374,37.98235836,9.495589591,9.495589591,0.593497529
2012-02-24 00:00:00,1.897729181,0,2.620192737,42.46301582,10.61575396,10.61575396,0.578252407
2012-02-25 00:00:00,1.897729181,0,1.561446063,32.1226274,8.03065685,8.03065685,0.606298671
2012-02-26 00:00:00,1.897729181,0,0.992097097,42.70718624,10.67679656,10.67679656,0.566089556
2012-02-27 00:00:00,1.897729181,0,0.99184684,10.41755733,2.604389334,2.604389334,0.355704872
2012-02-28 00:00:00,1.897729181,0,2.78638468,32.38113447,8.095283617,8.095283617,0.651719025
2012-02-29 00:00:00,1.897729181,0,0.992040577,31.13340777,7.783351942,7.783351942,0.586906676
2012-03-01 00:00:00,1.897729181,0,0.992122332,30.35868403,7.589671007,7.589671007,0.519825423
2012-03-02 00:00:00,1.897729181,0,0.992097097,10.00988498,2.502471246,2.502471246,0.42376453
2012-03-03 00:00:00,1.897729181,0,0.991041252,20.83584415,5.208961038,5.208961038,0.576713624
2012-03-04 00:00:00,1.897729181,0,1.805137951,33.23688337,8.309220841,8.309220841,0.562660223
2012-03-05 00:00:00,1.897729181,0,0.992000799,36.80831713,9.202079282,9.202079282,0.648375072
2012-03-06 00:00:00,1.897729181,0,0.992097097,24.66608071,6.166520177,6.166520177,0.452024705
2012-03-07 00:00:00,1.897729181,0,0.991959716,13.16168555,3.290421387,3.290421387,0.479423441
2012-03-08 00:00:00,1.897729181,0,5.258782761,39.8281906,9.95704765,9.95704765,0.536293165
2012-03-09 00:00:00,1.897729181,0,8.548258172,27.78895478,6.947238695,6.947238695,0.518656831
2012-03-10 00:00:00,1.897729181,0,1.22457872,27.5724999,6.893124974,6.893124974,0.514339549
2012-03-11 00:00:00,1.897729181,0,1.10625919,29.57585171,7.393962928,7.393962928,0.547043642
2012-03-12 00:00:00,1.897729181,0,5.532872326,31.02604363,7.756510909,7.756510909,0.542479447
2012-03-13 00:00:00,19.08554294,0,10.55770884,43.49187882,10.8729697,10.8729697,0.713955449
2012-03-14 00:00:00,1.914339141,0,11.09284118,29.49329076,7.37332269,7.37332269,0.505412536
2012-03-15 00:00:00,1.914339141,0,7.045546344,19.4747937,4.868698424,4.868698424,0.536359815
2012-03-16 00:00:00,1.914339141,0,5.521646075,43.92763509,10.98190877,10.98190877,0.62801963
2012-03-17 00:00:00,1.914339141,0,5.667580644,25.01398299,6.253495748,6.253495748,0.539753479
2012-03-18 00:00:00,1.914339141,0,8.970088361,28.14493732,7.036234329,7.036234329,0.501271646
2012-03-19 00:00:00,1.914339141,0,14.15312436,33.24293602,8.310734004,8.310734004,0.508883819
2012-03-20 00:00:00,1.914339141,0,12.96573844,33.86479941,8.466199852,8.466199852,0.540875474
2012-03-21 00:00:00,1.914339141,0,15.68111233,19.87477149,4.968692871,4.968692871,0.459796995
2012-03-22 00:00:00,1.914339141,0,15.96463627,42.86817996,10.71704499,10.71704499,0.637861737
2012-03-23 00:00:00,19.1751774,0,14.7776374,27.07577597,6.768943993,6.768943993,0.566837996
2012-03-24 00:00:00,1.931023975,0,9.909729574,23.34310618,5.835776545,5.835776545,0.515627849
2012-03-25 00:00:00,1.931023975,0,7.45080056,29.38659872,7.346649681,7.346649681,0.596238814
2012-03-26 00:00:00,1.931023975,0,5.786017014,47.49674507,11.87418627,11.87418627,0.57325492
2012-03-27 00:00:00,1.931023975,0,0.991461883,26.55400131,6.638500326,6.638500326,0.586843618
2012-03-28 00:00:00,1.931023975,0,1.82485922,69.03330635,17.25832659,17.25832659,0.629023293
2012-03-29 00:00:00,1.931023975,0,5.205610106,32.50178638,8.125446594,8.125446594,0.405823474
2012-03-30 00:00:00,1.931023975,0,2.355464989,26.36992328,6.59248082,6.59248082,0.454449633
2012-03-31 00:00:00,1.931023975,0,2.763342923,18.0730741,4.518268525,4.518268525,0.541337777
2012-04-01 00:00:00,1.931023975,0,3.42019563,34.60792633,8.651981583,8.651981583,0.606599019
2012-04-02 00:00:00,1.931023975,0,4.532920677,33.36122831,8.340307078,8.340307078,0.535204872
2012-04-03 00:00:00,1.931023975,0,3.451483275,28.59827806,7.149569516,7.149569516,0.501993334
2012-04-04 00:00:00,1.931023975,0,5.778671615,33.13910603,8.284776506,8.284776506,0.547591892
2012-04-05 00:00:00,1.931023975,0,4.729694362,43.35138309,10.83784577,10.83784577,0.502746765
2012-04-06 00:00:00,1.931023975,0,3.386756279,33.6217287,8.405432174,8.405432174,0.602121632
2012-04-07 00:00:00,1.931023975,0,3.586251653,36.07590853,9.018977132,9.018977132,0.499010657
2012-04-08 00:00:00,1.931023975,0,3.993264373,31.4371853,7.859296324,7.859296324,0.461715518
2012-04-09 00:00:00,1.931023975,0,5.961814288,45.37514153,11.34378538,11.34378538,0.638673398
2012-04-10 00:00:00,1.931023975,0,7.395166969,21.40908508,5.352271269,5.352271269,0.45144988
2012-04-11 00:00:00,1.931023975,0,7.572889095,30.77070857,7.692677143,7.692677143,0.688291449
2012-04-12 00:00:00,1.931023975,0,7.557251755,21.75057286,5.437643214,5.437643214,0.499689706
2012-04-13 00:00:00,1.931023975,0,7.409363561,15.73908533,3.934771333,3.934771333,0.509402522
2012-04-14 00:00:00,1.931023975,0,9.337790225,18.38818002,4.597045006,4.597045006,0.353030682
2012-04-15 00:00:00,1.931023975,0,12.76219731,30.51590988,7.628977469,7.628977469,0.554797245
2012-04-16 00:00:00,1.931023975,0,16.36651858,24.15396151,6.038490377,6.038490377,0.417793748
2012-04-17 00:00:00,1.931023975,0,19.08429303,31.43903097,7.859757744,7.859757744,0.618373499
2012-04-18 00:00:00,1.931023975,0,10.73318412,28.68950683,7.172376708,7.172376708,0.644221334
2012-04-19 00:00:00,1.931023975,0,8.812939517,16.57744401,4.144361002,4.144361002,0.496511103
2012-04-20 00:00:00,1.931023975,0,13.61336174,21.27438217,5.318595542,5.318595542,0.566645253
2012-04-21 00:00:00,1.931023975,0,14.7924154,37.74530229,9.436325572,9.436325572,0.688241061
2012-04-22 00:00:00,1.931023975,0,13.44103308,27.60460572,6.901151429,6.901151429,0.526205094
2012-04-23 00:00:00,10.76816428,0,8.633581998,32.82439869,8.206099673,8.206099673,0.599429422
2012-04-24 00:00:00,1.947811161,0,10.46575713,21.42466206,5.356165515,5.356165515,0.546766163
2012-04-25 00:00:00,1.947811161,0,7.571866063,22.16992099,5.542480247,5.542480247,0.569541533
2012-04-26 00:00:00,1.947811161,0,6.886336497,24.80960852,6.202402129,6.202402129,0.421674246
2012-04-27 00:00:00,1.947811161,0,8.809809984,13.46109679,3.365274198,3.365274198,0.599809393
2012-04-28 00:00:00,1.947811161,0,3.074386626,37.23359065,9.308397662,9.308397662,0.503553999
2012-04-29 00:00:00,1.947811161,0,4.305673317,28.62901867,7.157254668,7.157254668,0.54484907
2012-04-30 00:00:00,1.947811161,0,4.458770783,27.46585855,6.866464639,6.866464639,0.512973417
2012-05-01 00:00:00,16.97624402,0,7.472482233,43.28826885,10.82206721,10.82206721,0.534225435
2012-05-02 00:00:00,1.964736032,0,8.107786705,21.02422072,5.256055179,5.256055179,0.598767532
2012-05-03 00:00:00,1.964736032,0,10.23530254,24.71204144,6.178010359,6.178010359,0.46745439
2012-05-04 00:00:00,1.964736032,0,11.20726833,38.69559233,9.673898083,9.673898083,0.595641369
2012-05-05 00:00:00,1.964736032,0,12.44443398,39.33175516,9.83293879,9.83293879,0.630023893
2012-05-06 00:00:00,1.964736032,0,12.69531628,25.646632,6.411658001,6.411658001,0.446226009
2012-05-07 00:00:00,1.964736032,0,11.58136563,21.43703886,5.359259715,5.359259715,0.580220047
2012-05-08 00:00:00,15.55839308,0,10.94552444,31.6241621,7.906040524,7.906040524,0.529366017
2012-05-09 00:00:00,1.981800029,0,11.97855132,22.95193725,5.737984312,5.737984312,0.553129064
2012-05-10 00:00:00,17.21055213,0,13.82618525,28.14986844,7.03746711,7.03746711,0.590359637
2012-05-11 00:00:00,1.998963464,0,10.02188808,31.62348016,7.90587004,7.90587004,0.558634696
2012-05-12 00:00:00,1.998963464,0,10.71981126,21.99166583,5.497916459,5.497916459,0.59790315
2012-05-13 00:00:00,1.998963464,0,15.53435435,14.55526439,3.638816098,3.638816098,0.362794501
2012-05-14 00:00:00,1.998963464,0,15.65660954,36.72664631,9.181661577,9.181661577,0.547855206
2012-05-15 00:00:00,17.17591031,0,15.01668276,31.54328877,7.885822192,7.885822192,0.482344775
2012-05-16 00:00:00,2.01614411,0,15.94798002,36.13327591,9.033318977,9.033318977,0.548941565
2012-05-17 00:00:00,2.01614411,0,16.01147378,17.41087608,4.352719021,4.352719021,0.475300289
2012-05-18 00:00:00,2.01614411,0,11.34240004,22.64053246,5.660133116,5.660133116,0.470068242
2012-05-19 00:00:00,2.01614411,0,14.41386883,38.19845103,9.549612757,9.549612757,0.727298849
2012-05-20 00:00:00,2.01614411,0,18.19959689,28.10029801,7.025074503,7.025074503,0.563901086
2012-05-21 00:00:00,2.01614411,0,16.95102154,33.75460673,8.438651683,8.438651683,0.503020954
2012-05-22 00:00:00,2.01614411,0,16.86047056,37.08725356,9.271813391,9.271813391,0.504059799
2012-05-23 00:00:00,2.01614411,0,16.64923771,31.42440965,7.856102413,7.856102413,0.44087597
2012-05-24 00:00:00,1.998963464,0,17.67787464,37.09118859,9.272797146,9.272797146,0.515307419
2012-05-25 00:00:00,1.998963464,0,16.83420682,33.03582981,8.258957453,8.258957453,0.579129687
2012-05-26 00:00:00,1.998963464,0,19.22172434,28.12600291,7.031500729,7.031500729,0.652920491
2012-05-27 00:00:00,1.998963464,0,18.43129498,17.36976465,4.342441161,4.342441161,0.452340013
2012-05-28 00:00:00,1.998963464,0,18.41193101,24.66455349,6.166138371,6.166138371,0.498544658
2012-05-29 00:00:00,1.998963464,0,18.43789171,24.43895215,6.109738037,6.109738037,0.312336554
