time,FLOW,SALT,TEMP
2014-07-01 00:00:00,5.75,0,25.2
2014-07-02 00:00:00,5.66,0,20.3
2014-07-03 00:00:00,5.61,0,20.2
2014-07-04 00:00:00,5.52,0,22.4
2014-07-05 00:00:00,5.47,0,22.9
2014-07-06 00:00:00,5.38,0,24.9
2014-07-07 00:00:00,5.27,0,26.6
2014-07-08 00:00:00,5.30,0,25.1
2014-07-09 00:00:00,5.15,0,23.2
2014-07-10 00:00:00,5.13,0,24.2
2014-07-11 00:00:00,5.10,0,24.2
2014-07-12 00:00:00,5.04,0,26.3
2014-07-13 00:00:00,4.98,0,25.7
2014-07-14 00:00:00,4.84,0,23.3
2014-07-15 00:00:00,4.81,0,17.4
2014-07-16 00:00:00,4.76,0,21.1
2014-07-17 00:00:00,5.18,0,24.0
2014-07-18 00:00:00,6.14,0,24.7
2014-07-19 00:00:00,6.71,0,25.0
2014-07-20 00:00:00,5.80,0,25.1
2014-07-21 00:00:00,3.00,0,27.1
2014-07-22 00:00:00,3.06,0,29.8
2014-07-23 00:00:00,2.94,0,25.5
2014-07-24 00:00:00,2.94,0,23.4
2014-07-25 00:00:00,3.00,0,24.0
2014-07-26 00:00:00,3.09,0,26.6
2014-07-27 00:00:00,3.09,0,26.1
2014-07-28 00:00:00,3.00,0,22.3
2014-07-29 00:00:00,3.00,0,24.1
2014-07-30 00:00:00,2.94,0,23.9
2014-07-31 00:00:00,2.97,0,24.7
2014-08-01 00:00:00,2.94,0,25.3
2014-08-02 00:00:00,2.97,0,25.5
2014-08-03 00:00:00,2.89,0,25.9
2014-08-04 00:00:00,2.94,0,25.2
2014-08-05 00:00:00,2.22,0,24.7
2014-08-06 00:00:00,1.81,0,24.3
2014-08-07 00:00:00,1.93,0,24.4
2014-08-08 00:00:00,1.88,0,24.5
2014-08-09 00:00:00,2.04,0,25.5
2014-08-10 00:00:00,2.08,0,25.1
2014-08-11 00:00:00,2.14,0,26.0
2014-08-12 00:00:00,2.34,0,22.5
2014-08-13 00:00:00,2.22,0,22.9
2014-08-14 00:00:00,2.02,0,22.5
2014-08-15 00:00:00,1.95,0,22.9
2014-08-16 00:00:00,1.68,0,26.1
2014-08-17 00:00:00,1.67,0,26.2
2014-08-18 00:00:00,1.40,0,25.3
2014-08-19 00:00:00,1.48,0,26.2
2014-08-20 00:00:00,1.01,0,25.5
2014-08-21 00:00:00,1.35,0,25.8
2014-08-22 00:00:00,1.27,0,28.0
2014-08-23 00:00:00,1.39,0,27.4
2014-08-24 00:00:00,1.61,0,27.0
2014-08-25 00:00:00,1.87,0,28.2
2014-08-26 00:00:00,1.40,0,27.1
2014-08-27 00:00:00,1.42,0,24.8
2014-08-28 00:00:00,1.56,0,23.4
2014-08-29 00:00:00,1.55,0,26.2
2014-08-30 00:00:00,1.41,0,25.0
2014-08-31 00:00:00,1.40,0,24.9
2014-09-01 00:00:00,1.29,0,25.0
2014-09-02 00:00:00,1.22,0,24.0
2014-09-03 00:00:00,1.22,0,24.3
2014-09-04 00:00:00,1.74,0,27.4
2014-09-05 00:00:00,1.43,0,26.9
2014-09-06 00:00:00,1.41,0,22.3
2014-09-07 00:00:00,1.50,0,22.5
2014-09-08 00:00:00,1.35,0,22.6
2014-09-09 00:00:00,1.36,0,25.0
2014-09-10 00:00:00,1.60,0,24.0
2014-09-11 00:00:00,1.42,0,14.0
2014-09-12 00:00:00,1.31,0,11.8
2014-09-13 00:00:00,1.41,0,9.7
2014-09-14 00:00:00,1.38,0,11.7
2014-09-15 00:00:00,1.41,0,13.4
2014-09-16 00:00:00,1.37,0,13.0
2014-09-17 00:00:00,1.54,0,14.9
2014-09-18 00:00:00,1.68,0,19.0
2014-09-19 00:00:00,1.68,0,17.7
2014-09-20 00:00:00,1.82,0,23.1
2014-09-21 00:00:00,1.93,0,18.7
2014-09-22 00:00:00,1.87,0,14.9
2014-09-23 00:00:00,1.97,0,17.6
2014-09-24 00:00:00,2.01,0,18.7
2014-09-25 00:00:00,2.32,0,20.8
2014-09-26 00:00:00,2.36,0,21.0
2014-09-27 00:00:00,2.55,0,22.5
2014-09-28 00:00:00,2.50,0,23.4
2014-09-29 00:00:00,2.40,0,23.6
2014-09-30 00:00:00,2.66,0,14.2
2014-10-01 00:00:00,2.65,0,15.9
2014-10-02 00:00:00,2.69,0,23.0
2014-10-03 00:00:00,2.73,0,17.0
2014-10-04 00:00:00,2.77,0,7.7
2014-10-05 00:00:00,2.80,0,8.6
2014-10-06 00:00:00,2.83,0,10.9
2014-10-07 00:00:00,2.89,0,11.8
2014-10-08 00:00:00,2.94,0,12.2
2014-10-09 00:00:00,2.76,0,12.6
2014-10-10 00:00:00,2.79,0,12.3
2014-10-11 00:00:00,2.80,0,12.0
2014-10-12 00:00:00,2.92,0,12.3
2014-10-13 00:00:00,3.28,0,13.1
2014-10-14 00:00:00,3.09,0,13.3
2014-10-15 00:00:00,2.82,0,12.2
2014-10-16 00:00:00,2.83,0,12.8
2014-10-17 00:00:00,3.09,0,13.2
2014-10-18 00:00:00,3.03,0,11.5
2014-10-19 00:00:00,2.94,0,10.7
2014-10-20 00:00:00,3.03,0,11.4
2014-10-21 00:00:00,3.00,0,11.3
2014-10-22 00:00:00,3.11,0,10.5
2014-10-23 00:00:00,3.06,0,9.9
2014-10-24 00:00:00,2.94,0,10.8
2014-10-25 00:00:00,4.33,0,12.3
2014-10-26 00:00:00,5.89,0,12.1
2014-10-27 00:00:00,5.83,0,12.9
2014-10-28 00:00:00,5.72,0,13.5
2014-10-29 00:00:00,6.23,0,10.4
2014-10-30 00:00:00,6.43,0,9.4
2014-10-31 00:00:00,6.31,0,7.1
2014-11-01 00:00:00,6.23,0,4.9
2014-11-02 00:00:00,6.17,0,5.2
2014-11-03 00:00:00,6.17,0,6.0
2014-11-04 00:00:00,6.14,0,8.3
2014-11-05 00:00:00,6.20,0,7.4
2014-11-06 00:00:00,6.23,0,6.8
2014-11-07 00:00:00,7.31,0,5.5
2014-11-08 00:00:00,8.01,0,5.6
2014-11-09 00:00:00,7.90,0,5.7
2014-11-10 00:00:00,7.87,0,6.1
2014-11-11 00:00:00,7.87,0,5.7
2014-11-12 00:00:00,7.79,0,1.8
2014-11-13 00:00:00,7.82,0,1.0
2014-11-14 00:00:00,7.76,0,1.3
2014-11-15 00:00:00,7.70,0,2.0
2014-11-16 00:00:00,7.79,0,2.0
2014-11-17 00:00:00,7.76,0,1.4
2014-11-18 00:00:00,7.65,0,1.3
2014-11-19 00:00:00,7.62,0,1.1
2014-11-20 00:00:00,7.53,0,1.2
2014-11-21 00:00:00,7.53,0,1.4
2014-11-22 00:00:00,7.56,0,1.0
2014-11-23 00:00:00,7.82,0,1.5
2014-11-24 00:00:00,7.65,0,1.3
2014-11-25 00:00:00,7.59,0,0.8
2014-11-26 00:00:00,6.65,0,1.0
2014-11-27 00:00:00,5.83,0,1.1
2014-11-28 00:00:00,5.69,0,1.0
2014-11-29 00:00:00,5.75,0,1.2
2014-11-30 00:00:00,5.83,0,1.2
2014-12-01 00:00:00,5.83,0,0.8
2014-12-02 00:00:00,5.83,0,0.9
2014-12-03 00:00:00,5.75,0,1.0
2014-12-04 00:00:00,5.75,0,0.7
2014-12-05 00:00:00,4.59,0,0.7
2014-12-06 00:00:00,3.40,0,1.0
2014-12-07 00:00:00,3.48,0,0.9
2014-12-08 00:00:00,3.51,0,0.8
2014-12-09 00:00:00,3.40,0,0.9
2014-12-10 00:00:00,3.37,0,0.9
2014-12-11 00:00:00,3.31,0,0.9
2014-12-12 00:00:00,3.11,0,0.9
2014-12-13 00:00:00,3.20,0,1.4
2014-12-14 00:00:00,3.23,0,2.1
2014-12-15 00:00:00,3.28,0,3.1
2014-12-16 00:00:00,3.37,0,2.0
2014-12-17 00:00:00,3.28,0,0.6
2014-12-18 00:00:00,3.20,0,0.6
2014-12-19 00:00:00,3.17,0,0.8
2014-12-20 00:00:00,3.28,0,0.8
2014-12-21 00:00:00,3.34,0,1.2
2014-12-22 00:00:00,3.31,0,1.5
2014-12-23 00:00:00,3.48,0,2.3
2014-12-24 00:00:00,3.40,0,2.5
2014-12-25 00:00:00,3.40,0,2.2
2014-12-26 00:00:00,3.26,0,2.8
2014-12-27 00:00:00,3.37,0,2.7
2014-12-28 00:00:00,3.37,0,1.4
2014-12-29 00:00:00,3.37,0,1.4
2014-12-30 00:00:00,3.37,0,1.3
2014-12-31 00:00:00,3.40,0,1.4
