DateTime,Baseline_CO2,Plus2_CO2,Plus4_CO2,Plus6_CO2
2013-12-13,0,-0.0137276253447846,-0.0136050109641179,-0.0134923173437709
2013-12-14,0,-0.027512277624761,-0.0272658860859475,-0.0270377120244596
2013-12-15,0,-0.014719222731346,-0.0145851098710644,-0.0144614664872525
2013-12-16,0,-0.0312919099343008,-0.0309971580704406,-0.030727632886262
2013-12-17,0,0,-0.0185374175466238,-0.0183681335743269
2013-12-18,0,0,-0.0389347016223372,-0.0385852801487485
2013-12-19,0,0,-0.0668658789787812,-0.0662552462872971
2013-12-20,0,0,-0.021188582651613,-0.0209930075448222
2013-12-21,0,0,-0.0302527348333891,-0.0299723094106078
2013-12-22,0,0,-0.0357399991672675,-0.0354071446215419
2013-12-23,0,0,-0.0209836869408511,-0.0207855909797406
2013-12-24,0,0,-0.0478626980328213,-0.0474010337583375
2013-12-25,0,0,-0.0364664593016211,-0.0361081188735944
2013-12-26,0,0,-0.0309644353000649,-0.030655861350541
2013-12-27,0,0,-0.00268155408337287,-0.00265457366366706
2013-12-28,0,0,-0.0749264803892833,-0.0741715474975702
2013-12-29,0,0,-0.0546693112029773,-0.0541154454444584
2013-12-30,0,0,0,-0.0839944250012446
2013-12-31,0,0,0,-0.00125464379394929
2014-01-01,0,0,0,-0.00878859304854703
