DateTime,Baseline_CH4,Plus2_CH4,Plus4_CH4,Plus6_CH4
2013-12-15,0,-0.000145030477956931,-0.000143818063554516,-4.45669540925301e-06
2013-12-16,0,-0.00061204958371453,-0.000601299688878726,-0.000362249504521338
2013-12-17,0,0,-0.00176274487712865,-0.0017390938161992
2013-12-18,0,0,0.00338260634885575,0.00228909289398559
2013-12-19,0,0,0.000222063528642199,1.95204784113024e-06
2013-12-20,0,0,0.000282667659279219,0.000251989103752643
2013-12-21,0,0,-7.7362860191839e-05,0.00010492491351972
2013-12-22,0,0,0.000251765617965078,6.69933102263018e-05
2013-12-23,0,0,-7.63295453247092e-06,3.61073380194787e-05
2013-12-24,0,0,-0.000487307839492064,-0.000252488487069238
2013-12-25,0,0,-0.00240667981871485,-0.001474829850249
2013-12-26,0,0,0.00252910304273315,-5.14248684590906e-05
2013-12-27,0,0,-0.000111378608798806,-0.000177359278906248
2013-12-28,0,0,0.00755616438032756,0.00236139861947317
2013-12-29,0,0,0.000947494150738412,0.000388497144911314
2013-12-30,0,0,0,-0.000633381362130175
2013-12-31,0,0,0,6.13929357009548e-05
2014-01-01,0,0,0,-0.000182477337680028
