"dateTime","DSWRFsfc_110_SFC","DSWRFsfc_110_SFC.1","DSWRFsfc_110_SFC.2","DSWRFsfc_110_SFC.3"
2013-11-17 20:00:00,184.311996459961,179.444000244141,180.259002685547,179.97900390625
2013-11-17 21:00:00,56.7190017700195,56.226001739502,58.0730018615723,59.1580009460449
2013-11-17 22:00:00,16.1800003051758,15.7629995346069,16.7759990692139,16.7999992370605
2013-11-17 23:00:00,0,0,0,0
2013-11-18 00:00:00,0,0,0,0
2013-11-18 01:00:00,0,0,0,0
2013-11-18 02:00:00,0,0,0,0
2013-11-18 03:00:00,0,0,0,0
2013-11-18 04:00:00,0,0,0,0
2013-11-18 05:00:00,0,0,0,0
2013-11-18 06:00:00,0,0,0,0
2013-11-18 07:00:00,0,0,0,0
2013-11-18 08:00:00,0,0,0,0
2013-11-18 09:00:00,0,0,0,0
2013-11-18 10:00:00,0,0,0,0
2013-11-18 11:00:00,0,0,0,0
2013-11-18 12:00:00,0,0,0,0
2013-11-18 13:00:00,0,0,0,0
2013-11-18 14:00:00,30.371000289917,30.1840000152588,31.8279991149902,32.8559989929199
2013-11-18 15:00:00,74.552001953125,70.7279968261719,86.9100036621094,82.0090026855469
2013-11-18 16:00:00,101.927001953125,96.5189971923828,118.696998596191,111.796997070312
2013-11-18 17:00:00,123.339996337891,115.700996398926,145.233993530273,133.356994628906
2013-11-18 18:00:00,97.6589965820312,98.1110000610352,112.875,103.23999786377
2013-11-18 19:00:00,89.9629974365234,90.5619964599609,103.18399810791,92.890998840332
2013-11-18 20:00:00,72.9280014038086,73.213996887207,84.1439971923828,74.8639984130859
2013-11-18 21:00:00,104.265998840332,102.641998291016,105.541000366211,106.589996337891
2013-11-18 22:00:00,28.7299995422363,27.7639999389648,29.4769992828369,29.2369995117188
2013-11-18 23:00:00,0,0,0,0
2013-11-19 00:00:00,0,0,0,0
2013-11-19 01:00:00,0,0,0,0
2013-11-19 02:00:00,0,0,0,0
2013-11-19 03:00:00,0,0,0,0
