"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2012-12-07 12:00:00,101039.328125,101104.359375,101086.15625,101157.0078125
2012-12-07 13:00:00,101079.1171875,101138.21875,101118.4609375,101187.546875
2012-12-07 14:00:00,101118.90625,101172.09375,101150.7265625,101218.109375
2012-12-07 15:00:00,101158.7109375,101205.9375,101183.0078125,101248.6171875
2012-12-07 16:00:00,101104.7109375,101158.046875,101137.359375,101204.15625
2012-12-07 17:00:00,101050.7109375,101110.15625,101091.703125,101159.71875
2012-12-07 18:00:00,100996.703125,101062.2734375,101046.046875,101115.2578125
2012-12-07 19:00:00,100972.2890625,101031.8203125,101013.640625,101081.40625
2012-12-07 20:00:00,100947.8828125,101001.359375,100981.21875,101047.5703125
2012-12-07 21:00:00,100923.4609375,100970.90625,100948.796875,101013.7265625
2012-12-07 22:00:00,100947.8828125,101001.2109375,100980.890625,101047.4296875
2012-12-07 23:00:00,100972.2578125,101031.5078125,101012.9609375,101081.109375
2012-12-08 00:00:00,100996.6484375,101061.7890625,101045.0234375,101114.78125
2012-12-08 01:00:00,101013.3203125,101088.71875,101055.2734375,101130.8984375
2012-12-08 02:00:00,101029.9765625,101115.6484375,101065.5234375,101147
2012-12-08 03:00:00,101046.65625,101142.578125,101075.7734375,101163.1015625
2012-12-08 04:00:00,101062.5390625,101148.09375,101097.7734375,101179.46875
2012-12-08 05:00:00,101078.4296875,101153.6171875,101119.7734375,101195.84375
2012-12-08 06:00:00,101094.328125,101159.15625,101141.7734375,101212.203125
2012-12-08 07:00:00,101081.4765625,101146.34375,101128.828125,101199.34375
2012-12-08 08:00:00,101068.6171875,101133.5,101115.8984375,101186.46875
2012-12-08 09:00:00,101055.7890625,101120.6796875,101102.953125,101173.6015625
2012-12-08 10:00:00,101099.1171875,101174.2890625,101139.890625,101216.34375
2012-12-08 11:00:00,101142.453125,101227.890625,101176.796875,101259.09375
2012-12-08 12:00:00,101185.7734375,101281.4765625,101213.7265625,101301.8203125
2012-12-08 13:00:00,101252.2109375,101343.796875,101295.0703125,101378.4609375
2012-12-08 14:00:00,101318.640625,101406.1171875,101376.390625,101455.046875
2012-12-08 15:00:00,101385.0703125,101468.40625,101457.65625,101531.65625
2012-12-08 16:00:00,101252.8828125,101330.328125,101317.8515625,101390.15625
2012-12-08 17:00:00,101120.65625,101192.203125,101177.9765625,101248.6484375
2012-12-08 18:00:00,100988.4609375,101054.1015625,101038.1171875,101107.1171875
2012-12-08 19:00:00,100998.453125,101058.046875,101040.1171875,101107.6875
2012-12-08 20:00:00,101008.453125,101062.0078125,101042.078125,101108.2265625
2012-12-08 21:00:00,101018.4296875,101065.9609375,101044.0703125,101108.7890625
2012-12-08 22:00:00,101051.9296875,101105.390625,101085.2265625,101151.6171875
2012-12-08 23:00:00,101085.40625,101144.796875,101126.3828125,101194.453125
2012-12-09 00:00:00,101118.90625,101184.203125,101167.53125,101237.2578125
2012-12-09 01:00:00,101163.046875,101234.40625,101219.6171875,101290.796875
2012-12-09 02:00:00,101207.2265625,101284.6171875,101271.703125,101344.3515625
2012-12-09 03:00:00,101251.3828125,101334.84375,101323.796875,101397.90625
2012-12-09 04:00:00,101233.65625,101311.078125,101297.9765625,101370.7265625
2012-12-09 05:00:00,101215.9375,101287.296875,101272.15625,101343.5390625
2012-12-09 06:00:00,101198.2265625,101263.5703125,101246.34375,101316.359375
2012-12-09 07:00:00,101197.2265625,101262.5234375,101245.2734375,101315.3203125
2012-12-09 08:00:00,101196.2109375,101261.46875,101244.15625,101314.2578125
2012-12-09 09:00:00,101195.203125,101260.4296875,101243.109375,101313.2265625
2012-12-09 10:00:00,101201.4609375,101266.6484375,101249.2578125,101319.4609375
2012-12-09 11:00:00,101207.703125,101272.859375,101255.40625,101325.6796875
2012-12-09 12:00:00,101213.953125,101279.078125,101261.546875,101331.8984375
2012-12-09 13:00:00,101246.5234375,101311.703125,101294.4765625,101364.578125
2012-12-09 14:00:00,101279.046875,101344.3203125,101327.3515625,101397.2265625
2012-12-09 15:00:00,101311.609375,101376.9375,101360.2265625,101429.90625
